OrderID,OrderDate,PromisedDate,WarehouseID,ProductID,Priority,OrderedUnits,ShippedUnits,CompleteDate,UnitPriceUSD,FulfilledByDueMonthUnits,OnTimeFull
1452,2024-02-22,2024-02-27,3,29,Standard,7,7,2024-02-26,22.51,7,1
1453,2024-02-22,2024-02-27,3,13,Standard,16,16,2024-02-26,113.46,16,1
1454,2024-02-22,2024-02-26,3,32,Standard,14,14,2024-02-26,16.37,14,1
1455,2024-02-22,2024-02-27,3,11,Standard,7,7,2024-02-26,82.82,7,1
1456,2024-02-22,2024-02-26,3,10,Standard,21,21,2024-02-26,98.47,21,1
1457,2024-02-22,2024-02-27,3,20,Standard,8,8,2024-02-26,90.67,8,1
1458,2024-02-22,2024-02-27,3,23,Standard,9,9,2024-02-26,124.05,9,1
1459,2024-02-22,2024-02-26,3,28,Standard,6,6,2024-02-26,15.67,6,1
1460,2024-02-22,2024-02-26,3,17,Standard,7,7,2024-02-26,114.67,7,1
1461,2024-02-22,2024-02-26,3,16,Standard,5,5,2024-02-26,34.55,5,1
1462,2024-02-22,2024-02-26,3,8,Standard,6,6,2024-02-26,72.15,6,1
1463,2024-02-22,2024-02-26,3,10,Standard,20,20,2024-02-26,98.47,20,1
1464,2024-02-22,2024-02-27,3,12,Expedite,20,20,2024-02-26,90.85,20,1
1465,2024-02-23,2024-02-26,1,18,Standard,5,5,2024-02-27,72.43,5,0
1466,2024-02-23,2024-02-26,1,5,Standard,4,4,2024-02-27,8.71,4,0
1467,2024-02-23,2024-02-26,1,10,Expedite,20,20,2024-02-27,98.47,20,0
1468,2024-02-23,2024-02-26,1,27,Standard,9,9,2024-02-27,122.0,9,0
1469,2024-02-23,2024-02-26,1,12,Standard,18,18,2024-02-27,90.85,18,0
1470,2024-02-23,2024-02-26,1,16,Standard,20,20,2024-02-27,34.55,20,0
1471,2024-02-23,2024-02-26,1,6,Standard,21,21,2024-02-27,17.11,21,0
1472,2024-02-23,2024-02-26,1,27,Standard,16,16,2024-02-27,122.0,16,0
1473,2024-02-23,2024-02-28,1,31,Expedite,10,10,2024-02-27,33.25,10,1
1474,2024-02-23,2024-02-26,1,24,Standard,14,14,2024-02-27,125.75,14,0
1475,2024-02-23,2024-02-28,1,1,Standard,19,19,2024-02-27,119.86,19,1
1476,2024-02-23,2024-02-28,1,23,Standard,5,5,2024-02-27,124.05,5,1
1477,2024-02-23,2024-02-26,2,23,Expedite,18,18,2024-02-27,124.05,18,0
1478,2024-02-23,2024-02-26,2,11,Standard,6,6,2024-02-27,82.82,6,0
1479,2024-02-23,2024-02-26,2,12,Standard,15,15,2024-02-27,90.85,15,0
1480,2024-02-23,2024-02-26,2,11,Standard,13,13,2024-02-27,82.82,13,0
1481,2024-02-23,2024-02-28,2,24,Standard,21,21,2024-02-27,125.75,21,1
1482,2024-02-23,2024-02-28,2,18,Expedite,19,19,2024-02-27,72.43,19,1
1483,2024-02-23,2024-02-26,2,31,Standard,12,12,2024-02-27,33.25,12,0
1484,2024-02-23,2024-02-26,2,32,Standard,9,9,2024-02-27,16.37,9,0
1485,2024-02-23,2024-02-26,2,26,Standard,9,9,2024-02-27,86.23,9,0
1486,2024-02-23,2024-02-26,2,31,Standard,3,3,2024-02-27,33.25,3,0
1487,2024-02-23,2024-02-26,2,28,Standard,19,19,2024-02-27,15.67,19,0
1488,2024-02-23,2024-02-28,2,27,Standard,18,18,2024-02-27,122.0,18,1
1489,2024-02-23,2024-02-26,3,17,Expedite,20,20,2024-02-27,114.67,20,0
1490,2024-02-23,2024-02-26,3,13,Standard,20,20,2024-02-27,113.46,20,0
1491,2024-02-23,2024-02-26,3,23,Expedite,20,20,2024-02-27,124.05,20,0
1492,2024-02-23,2024-02-26,3,4,Standard,22,22,2024-02-27,121.18,22,0
1493,2024-02-23,2024-02-26,3,27,Standard,5,5,2024-02-27,122.0,5,0
1494,2024-02-23,2024-02-26,3,7,Standard,11,11,2024-02-27,87.71,11,0
1495,2024-02-23,2024-02-26,3,21,Expedite,22,22,2024-02-27,33.14,22,0
1496,2024-02-23,2024-02-26,3,11,Standard,17,17,2024-02-27,82.82,17,0
1497,2024-02-23,2024-02-26,3,30,Standard,4,4,2024-02-27,46.41,4,0
1498,2024-02-23,2024-02-26,3,24,Standard,3,3,2024-02-27,125.75,3,0
1499,2024-02-23,2024-02-26,3,11,Standard,15,15,2024-02-27,82.82,15,0
1500,2024-02-23,2024-02-26,3,30,Standard,3,3,2024-02-27,46.41,3,0
1501,2024-02-23,2024-02-26,3,24,Expedite,12,12,2024-02-27,125.75,12,0
1502,2024-02-26,2024-02-29,1,1,Standard,11,11,2024-02-28,119.86,11,1
1503,2024-02-26,2024-02-29,1,11,Standard,5,5,2024-02-28,82.82,5,1
1504,2024-02-26,2024-03-04,1,32,Standard,17,17,2024-02-28,16.37,17,1
1505,2024-02-26,2024-03-04,1,8,Expedite,21,21,2024-02-28,72.15,21,1
1506,2024-02-26,2024-02-29,1,9,Standard,18,18,2024-02-28,15.84,18,1
1507,2024-02-26,2024-03-04,1,3,Standard,11,11,2024-02-28,52.53,11,1
1508,2024-02-26,2024-02-29,1,21,Standard,7,7,2024-02-28,33.14,7,1
1509,2024-02-26,2024-02-29,1,21,Standard,14,14,2024-02-28,33.14,14,1
1510,2024-02-26,2024-02-29,1,16,Standard,19,19,2024-02-28,34.55,19,1
1511,2024-02-26,2024-02-29,1,18,Standard,6,6,2024-02-28,72.43,6,1
1512,2024-02-26,2024-03-04,1,23,Expedite,6,6,2024-02-28,124.05,6,1
1513,2024-02-26,2024-02-29,2,25,Standard,14,14,2024-02-28,20.3,14,1
1514,2024-02-26,2024-02-29,2,12,Standard,22,22,2024-02-28,90.85,22,1
1515,2024-02-26,2024-02-29,2,2,Standard,9,9,2024-02-28,91.14,9,1
1516,2024-02-26,2024-02-29,2,18,Standard,18,18,2024-02-28,72.43,18,1
1517,2024-02-26,2024-03-04,2,13,Standard,9,9,2024-02-28,113.46,9,1
1518,2024-02-26,2024-03-04,2,30,Standard,21,21,2024-02-28,46.41,21,1
1519,2024-02-26,2024-02-29,2,11,Standard,8,8,2024-02-28,82.82,8,1
1520,2024-02-26,2024-02-29,2,27,Expedite,22,22,2024-02-28,122.0,22,1
1521,2024-02-26,2024-02-29,2,28,Expedite,10,10,2024-02-28,15.67,10,1
1522,2024-02-26,2024-02-29,2,25,Standard,18,18,2024-02-28,20.3,18,1
1523,2024-02-26,2024-02-29,2,4,Standard,9,9,2024-02-28,121.18,9,1
1524,2024-02-26,2024-02-29,2,10,Standard,20,20,2024-02-28,98.47,20,1
1525,2024-02-26,2024-02-29,3,2,Standard,20,20,2024-02-28,91.14,20,1
1526,2024-02-26,2024-02-29,3,20,Standard,7,7,2024-02-28,90.67,7,1
1527,2024-02-26,2024-03-04,3,23,Standard,11,11,2024-02-28,124.05,11,1
1528,2024-02-26,2024-02-29,3,16,Standard,16,16,2024-02-28,34.55,16,1
1529,2024-02-26,2024-03-04,3,24,Standard,10,10,2024-02-28,125.75,10,1
1530,2024-02-26,2024-03-04,3,30,Standard,17,17,2024-02-28,46.41,17,1
1531,2024-02-26,2024-02-29,3,30,Standard,13,13,2024-02-28,46.41,13,1
1532,2024-02-26,2024-02-29,3,15,Standard,6,6,2024-02-28,71.63,6,1
1533,2024-02-26,2024-02-29,3,12,Expedite,18,18,2024-02-28,90.85,18,1
1534,2024-02-26,2024-02-29,3,3,Standard,20,20,2024-02-28,52.53,20,1
1535,2024-02-26,2024-02-29,3,24,Standard,12,12,2024-02-28,125.75,12,1
1536,2024-02-26,2024-03-04,3,18,Standard,15,15,2024-02-28,72.43,15,1
1537,2024-02-26,2024-03-04,3,4,Standard,11,11,2024-02-28,121.18,11,1
1538,2024-02-27,2024-03-01,1,15,Standard,7,7,2024-02-29,71.63,7,1
1539,2024-02-27,2024-03-01,1,29,Standard,12,12,2024-02-29,22.51,12,1
1540,2024-02-27,2024-03-01,1,7,Standard,3,3,2024-02-29,87.71,3,1
1541,2024-02-27,2024-03-04,1,4,Expedite,18,18,2024-02-29,121.18,18,1
1542,2024-02-27,2024-03-04,1,2,Standard,6,6,2024-02-29,91.14,6,1
1543,2024-02-27,2024-03-01,1,24,Standard,20,20,2024-02-29,125.75,20,1
1544,2024-02-27,2024-03-04,1,4,Expedite,9,9,2024-02-29,121.18,9,1
1545,2024-02-27,2024-03-04,1,27,Expedite,12,12,2024-02-29,122.0,12,1
1546,2024-02-27,2024-03-01,1,14,Standard,6,6,2024-02-29,93.02,6,1
1547,2024-02-27,2024-03-01,1,8,Standard,20,20,2024-02-29,72.15,20,1
1548,2024-02-27,2024-03-04,1,7,Standard,3,3,2024-02-29,87.71,3,1
1549,2024-02-27,2024-03-01,1,3,Standard,15,15,2024-02-29,52.53,15,1
1550,2024-02-27,2024-03-01,1,28,Standard,22,22,2024-02-29,15.67,22,1
1551,2024-02-27,2024-03-01,1,3,Standard,12,12,2024-02-29,52.53,12,1
1552,2024-02-27,2024-03-04,2,9,Standard,11,11,2024-02-29,15.84,11,1
1553,2024-02-27,2024-03-01,2,19,Standard,13,13,2024-02-29,21.14,13,1
1554,2024-02-27,2024-03-01,2,12,Standard,20,20,2024-02-29,90.85,20,1
1555,2024-02-27,2024-03-01,2,17,Standard,4,4,2024-02-29,114.67,4,1
1556,2024-02-27,2024-03-01,2,6,Standard,11,11,2024-02-29,17.11,11,1
1557,2024-02-27,2024-03-01,2,29,Expedite,13,13,2024-02-29,22.51,13,1
1558,2024-02-27,2024-03-01,2,32,Standard,19,19,2024-02-29,16.37,19,1
1559,2024-02-27,2024-03-01,2,6,Standard,21,21,2024-02-29,17.11,21,1
1560,2024-02-27,2024-03-01,2,14,Standard,19,19,2024-02-29,93.02,19,1
1561,2024-02-27,2024-03-04,2,13,Standard,4,4,2024-02-29,113.46,4,1
1562,2024-02-27,2024-03-01,2,26,Expedite,11,11,2024-02-29,86.23,11,1
1563,2024-02-27,2024-03-01,2,20,Standard,13,13,2024-02-29,90.67,13,1
1564,2024-02-27,2024-03-04,2,32,Standard,12,12,2024-03-01,16.37,12,1
1565,2024-02-27,2024-03-01,2,11,Expedite,10,10,2024-02-29,82.82,10,1
1566,2024-02-27,2024-03-01,3,19,Standard,16,16,2024-02-29,21.14,16,1
1567,2024-02-27,2024-03-04,3,13,Standard,3,3,2024-02-29,113.46,3,1
1568,2024-02-27,2024-03-01,3,3,Standard,15,15,2024-02-29,52.53,15,1
1569,2024-02-27,2024-03-04,3,32,Standard,7,7,2024-02-29,16.37,7,1
1570,2024-02-27,2024-03-01,3,20,Standard,4,4,2024-02-29,90.67,4,1
1571,2024-02-27,2024-03-01,3,16,Standard,12,12,2024-02-29,34.55,12,1
1572,2024-02-27,2024-03-01,3,9,Standard,13,13,2024-02-29,15.84,13,1
1573,2024-02-27,2024-03-01,3,6,Expedite,22,22,2024-02-29,17.11,22,1
1574,2024-02-27,2024-03-01,3,2,Standard,7,7,2024-02-29,91.14,7,1
1575,2024-02-27,2024-03-01,3,12,Expedite,5,5,2024-02-29,90.85,5,1
1576,2024-02-27,2024-03-01,3,3,Standard,3,3,2024-02-29,52.53,3,1
1577,2024-02-27,2024-03-01,3,25,Standard,10,10,2024-02-29,20.3,10,1
1578,2024-02-28,2024-03-04,1,6,Standard,11,11,2024-03-01,17.11,11,1
1579,2024-02-28,2024-03-04,1,22,Standard,9,9,2024-03-01,29.06,9,1
1580,2024-02-28,2024-03-04,1,10,Expedite,13,13,2024-03-01,98.47,13,1
1581,2024-02-28,2024-03-04,1,31,Standard,14,14,2024-03-01,33.25,14,1
1582,2024-02-28,2024-03-04,1,32,Expedite,19,19,2024-03-01,16.37,19,1
1583,2024-02-28,2024-03-04,1,21,Standard,8,8,2024-03-01,33.14,8,1
1584,2024-02-28,2024-03-04,1,29,Standard,10,10,2024-03-01,22.51,10,1
1585,2024-02-28,2024-03-04,1,23,Standard,21,21,2024-03-01,124.05,21,1
1586,2024-02-28,2024-03-04,1,6,Standard,7,7,2024-03-01,17.11,7,1
1587,2024-02-28,2024-03-04,1,18,Standard,4,4,2024-03-01,72.43,4,1
1588,2024-02-28,2024-03-04,1,19,Standard,11,11,2024-03-01,21.14,11,1
1589,2024-02-28,2024-03-04,1,19,Standard,17,17,2024-03-01,21.14,17,1
1590,2024-02-28,2024-03-04,1,2,Standard,4,4,2024-03-01,91.14,4,1
1591,2024-02-28,2024-03-04,1,28,Expedite,3,3,2024-03-01,15.67,3,1
1592,2024-02-28,2024-03-04,2,30,Standard,12,12,2024-03-01,46.41,12,1
1593,2024-02-28,2024-03-04,2,7,Standard,10,10,2024-03-01,87.71,10,1
1594,2024-02-28,2024-03-04,2,10,Standard,17,17,2024-03-01,98.47,17,1
1595,2024-02-28,2024-03-04,2,9,Standard,3,3,2024-03-01,15.84,3,1
1596,2024-02-28,2024-03-04,2,23,Standard,14,14,2024-03-01,124.05,14,1
1597,2024-02-28,2024-03-04,2,19,Standard,14,14,2024-03-01,21.14,14,1
1598,2024-02-28,2024-03-04,2,13,Standard,3,3,2024-03-01,113.46,3,1
1599,2024-02-28,2024-03-04,2,25,Standard,12,12,2024-03-01,20.3,12,1
1600,2024-02-28,2024-03-04,2,19,Expedite,21,21,2024-03-01,21.14,21,1
1601,2024-02-28,2024-03-04,2,25,Standard,3,3,2024-03-01,20.3,3,1
1602,2024-02-28,2024-03-04,2,22,Standard,20,20,2024-03-01,29.06,20,1
1603,2024-02-28,2024-03-04,2,24,Standard,3,3,2024-03-01,125.75,3,1
1604,2024-02-28,2024-03-04,2,17,Standard,7,7,2024-03-01,114.67,7,1
1605,2024-02-28,2024-03-04,2,1,Standard,8,8,2024-03-01,119.86,8,1
1606,2024-02-28,2024-03-04,3,17,Standard,3,3,2024-03-01,114.67,3,1
1607,2024-02-28,2024-03-04,3,22,Standard,15,15,2024-03-01,29.06,15,1
1608,2024-02-28,2024-03-04,3,1,Standard,6,6,2024-03-01,119.86,6,1
1609,2024-02-28,2024-03-04,3,5,Standard,20,20,2024-03-01,8.71,20,1
1610,2024-02-28,2024-03-04,3,22,Standard,5,5,2024-03-01,29.06,5,1
1611,2024-02-28,2024-03-04,3,32,Standard,20,20,2024-03-01,16.37,20,1
1612,2024-02-28,2024-03-04,3,21,Standard,13,13,2024-03-01,33.14,13,1
1613,2024-02-28,2024-03-04,3,7,Standard,18,18,2024-03-01,87.71,18,1
1614,2024-02-28,2024-03-04,3,25,Standard,5,5,2024-03-01,20.3,5,1
1615,2024-02-28,2024-03-04,3,21,Standard,20,20,2024-03-01,33.14,20,1
1616,2024-02-28,2024-03-04,3,19,Standard,7,7,2024-03-01,21.14,7,1
1617,2024-02-28,2024-03-04,3,30,Standard,10,10,2024-03-01,46.41,10,1
1618,2024-02-29,2024-03-05,1,14,Standard,13,13,2024-03-04,93.02,13,1
1619,2024-02-29,2024-03-04,1,31,Standard,14,14,2024-03-04,33.25,14,1
1620,2024-02-29,2024-03-05,1,17,Standard,5,5,2024-03-04,114.67,5,1
1621,2024-02-29,2024-03-04,1,3,Standard,14,14,2024-03-04,52.53,14,1
1622,2024-02-29,2024-03-04,1,28,Standard,6,6,2024-03-04,15.67,6,1
1623,2024-02-29,2024-03-04,1,30,Standard,7,7,2024-03-04,46.41,7,1
1624,2024-02-29,2024-03-04,1,25,Standard,4,4,2024-03-04,20.3,4,1
1625,2024-02-29,2024-03-05,1,7,Standard,5,5,2024-03-04,87.71,5,1
1626,2024-02-29,2024-03-05,1,10,Expedite,9,9,2024-03-04,98.47,9,1
1627,2024-02-29,2024-03-04,1,3,Standard,12,12,2024-03-04,52.53,12,1
1628,2024-02-29,2024-03-05,1,11,Standard,4,4,2024-03-04,82.82,4,1
1629,2024-02-29,2024-03-05,1,11,Standard,20,20,2024-03-04,82.82,20,1
1630,2024-02-29,2024-03-04,1,25,Standard,5,5,2024-03-04,20.3,5,1
1631,2024-02-29,2024-03-05,2,29,Standard,6,6,2024-03-04,22.51,6,1
1632,2024-02-29,2024-03-05,2,29,Standard,9,9,2024-03-04,22.51,9,1
1633,2024-02-29,2024-03-05,2,17,Standard,4,4,2024-03-04,114.67,4,1
1634,2024-02-29,2024-03-04,2,2,Standard,4,4,2024-03-04,91.14,4,1
1635,2024-02-29,2024-03-04,2,11,Standard,21,21,2024-03-04,82.82,21,1
1636,2024-02-29,2024-03-04,2,18,Standard,12,12,2024-03-04,72.43,12,1
1637,2024-02-29,2024-03-04,2,9,Standard,3,3,2024-03-04,15.84,3,1
1638,2024-02-29,2024-03-04,2,21,Standard,12,12,2024-03-04,33.14,12,1
1639,2024-02-29,2024-03-04,2,6,Standard,7,7,2024-03-04,17.11,7,1
1640,2024-02-29,2024-03-05,2,14,Standard,8,8,2024-03-04,93.02,8,1
1641,2024-02-29,2024-03-04,2,3,Standard,7,7,2024-03-04,52.53,7,1
1642,2024-02-29,2024-03-04,2,27,Standard,17,17,2024-03-04,122.0,17,1
1643,2024-02-29,2024-03-05,3,10,Standard,20,20,2024-03-04,98.47,20,1
1644,2024-02-29,2024-03-04,3,7,Standard,3,3,2024-03-04,87.71,3,1
1645,2024-02-29,2024-03-04,3,6,Standard,9,9,2024-03-04,17.11,9,1
1646,2024-02-29,2024-03-04,3,14,Standard,9,9,2024-03-04,93.02,9,1
1647,2024-02-29,2024-03-04,3,19,Standard,16,16,2024-03-04,21.14,16,1
1648,2024-02-29,2024-03-05,3,11,Standard,6,6,2024-03-04,82.82,6,1
1649,2024-02-29,2024-03-05,3,15,Standard,9,9,2024-03-04,71.63,9,1
1650,2024-02-29,2024-03-05,3,23,Standard,7,7,2024-03-04,124.05,7,1
1651,2024-02-29,2024-03-04,3,8,Standard,13,13,2024-03-04,72.15,13,1
1652,2024-02-29,2024-03-05,3,14,Standard,8,8,2024-03-04,93.02,8,1
1653,2024-02-29,2024-03-04,3,24,Standard,20,20,2024-03-04,125.75,20,1
1654,2024-02-29,2024-03-05,3,11,Expedite,12,12,2024-03-04,82.82,12,1
1655,2024-02-29,2024-03-05,3,22,Expedite,8,8,2024-03-04,29.06,8,1
1656,2024-02-29,2024-03-05,3,11,Standard,19,19,2024-03-04,82.82,19,1
1657,2024-03-01,2024-03-04,1,5,Standard,14,14,2024-03-05,8.71,14,0
1658,2024-03-01,2024-03-04,1,25,Expedite,22,22,2024-03-05,20.3,22,0
1659,2024-03-01,2024-03-04,1,9,Standard,20,20,2024-03-05,15.84,20,0
1660,2024-03-01,2024-03-04,1,25,Standard,16,16,2024-03-05,20.3,16,0
1661,2024-03-01,2024-03-06,1,31,Standard,10,10,2024-03-05,33.25,10,1
1662,2024-03-01,2024-03-04,1,4,Standard,10,10,2024-03-05,121.18,10,0
1663,2024-03-01,2024-03-06,1,9,Standard,11,11,2024-03-05,15.84,11,1
1664,2024-03-01,2024-03-06,1,10,Standard,6,6,2024-03-05,98.47,6,1
1665,2024-03-01,2024-03-04,1,27,Standard,18,18,2024-03-05,122.0,18,0
1666,2024-03-01,2024-03-06,1,18,Standard,21,21,2024-03-05,72.43,21,1
1667,2024-03-01,2024-03-04,1,13,Standard,20,20,2024-03-05,113.46,20,0
1668,2024-03-01,2024-03-04,1,31,Standard,22,22,2024-03-05,33.25,22,0
1669,2024-03-01,2024-03-04,1,3,Standard,21,21,2024-03-05,52.53,21,0
1670,2024-03-01,2024-03-04,1,2,Standard,21,21,2024-03-06,91.14,21,0
1671,2024-03-01,2024-03-04,2,7,Expedite,7,7,2024-03-05,87.71,7,0
1672,2024-03-01,2024-03-04,2,5,Standard,19,19,2024-03-05,8.71,19,0
1673,2024-03-01,2024-03-06,2,27,Standard,17,17,2024-03-05,122.0,17,1
1674,2024-03-01,2024-03-04,2,29,Expedite,6,6,2024-03-05,22.51,6,0
1675,2024-03-01,2024-03-04,2,11,Standard,6,6,2024-03-05,82.82,6,0
1676,2024-03-01,2024-03-04,2,18,Standard,7,7,2024-03-05,72.43,7,0
1677,2024-03-01,2024-03-04,2,25,Standard,7,7,2024-03-05,20.3,7,0
1678,2024-03-01,2024-03-04,2,11,Standard,15,15,2024-03-05,82.82,15,0
1679,2024-03-01,2024-03-04,2,25,Standard,21,21,2024-03-05,20.3,21,0
1680,2024-03-01,2024-03-04,2,16,Standard,19,19,2024-03-05,34.55,19,0
1681,2024-03-01,2024-03-04,2,25,Standard,8,8,2024-03-06,20.3,8,0
1682,2024-03-01,2024-03-04,3,16,Standard,12,12,2024-03-05,34.55,12,0
1683,2024-03-01,2024-03-04,3,11,Standard,17,17,2024-03-05,82.82,17,0
1684,2024-03-01,2024-03-04,3,3,Standard,7,7,2024-03-05,52.53,7,0
1685,2024-03-01,2024-03-04,3,19,Standard,12,12,2024-03-05,21.14,12,0
1686,2024-03-01,2024-03-04,3,26,Expedite,14,14,2024-03-05,86.23,14,0
1687,2024-03-01,2024-03-04,3,23,Standard,7,7,2024-03-05,124.05,7,0
1688,2024-03-01,2024-03-04,3,32,Standard,22,22,2024-03-05,16.37,22,0
1689,2024-03-01,2024-03-04,3,27,Standard,20,20,2024-03-05,122.0,20,0
1690,2024-03-01,2024-03-04,3,5,Standard,5,5,2024-03-05,8.71,5,0
1691,2024-03-01,2024-03-04,3,10,Standard,18,18,2024-03-05,98.47,18,0
1692,2024-03-01,2024-03-04,3,21,Standard,7,7,2024-03-05,33.14,7,0
1693,2024-03-01,2024-03-04,3,1,Standard,10,10,2024-03-05,119.86,10,0
1694,2024-03-01,2024-03-04,3,17,Standard,12,12,2024-03-05,114.67,12,0
1695,2024-03-01,2024-03-06,3,26,Standard,6,6,2024-03-05,86.23,6,1
1696,2024-03-04,2024-03-07,1,6,Standard,14,14,2024-03-06,17.11,14,1
1697,2024-03-04,2024-03-07,1,12,Standard,12,12,2024-03-06,90.85,12,1
1698,2024-03-04,2024-03-11,1,10,Standard,6,6,2024-03-06,98.47,6,1
1699,2024-03-04,2024-03-07,1,31,Standard,16,16,2024-03-06,33.25,16,1
1700,2024-03-04,2024-03-07,1,16,Standard,13,13,2024-03-06,34.55,13,1
1701,2024-03-04,2024-03-07,1,11,Standard,7,7,2024-03-06,82.82,7,1
1702,2024-03-04,2024-03-07,1,20,Standard,8,8,2024-03-06,90.67,8,1
1703,2024-03-04,2024-03-07,1,21,Standard,11,11,2024-03-06,33.14,11,1
1704,2024-03-04,2024-03-07,1,31,Standard,15,15,2024-03-06,33.25,15,1
1705,2024-03-04,2024-03-07,1,1,Standard,4,4,2024-03-06,119.86,4,1
1706,2024-03-04,2024-03-07,1,8,Standard,21,21,2024-03-06,72.15,21,1
1707,2024-03-04,2024-03-07,1,12,Standard,13,13,2024-03-06,90.85,13,1
1708,2024-03-04,2024-03-07,2,1,Standard,18,18,2024-03-06,119.86,18,1
1709,2024-03-04,2024-03-07,2,8,Standard,21,21,2024-03-06,72.15,21,1
1710,2024-03-04,2024-03-07,2,7,Standard,5,5,2024-03-06,87.71,5,1
1711,2024-03-04,2024-03-07,2,1,Standard,17,17,2024-03-06,119.86,17,1
1712,2024-03-04,2024-03-11,2,6,Standard,20,20,2024-03-06,17.11,20,1
1713,2024-03-04,2024-03-07,2,4,Standard,20,20,2024-03-06,121.18,20,1
1714,2024-03-04,2024-03-07,2,15,Standard,12,12,2024-03-06,71.63,12,1
1715,2024-03-04,2024-03-07,2,30,Standard,7,7,2024-03-06,46.41,7,1
1716,2024-03-04,2024-03-07,2,26,Standard,11,11,2024-03-06,86.23,11,1
1717,2024-03-04,2024-03-07,2,28,Standard,13,13,2024-03-06,15.67,13,1
1718,2024-03-04,2024-03-07,2,29,Standard,22,22,2024-03-06,22.51,22,1
1719,2024-03-04,2024-03-07,2,26,Standard,5,5,2024-03-06,86.23,5,1
1720,2024-03-04,2024-03-07,2,17,Expedite,21,21,2024-03-07,114.67,21,1
1721,2024-03-04,2024-03-11,2,28,Expedite,3,3,2024-03-07,15.67,3,1
1722,2024-03-04,2024-03-07,3,8,Standard,15,15,2024-03-06,72.15,15,1
1723,2024-03-04,2024-03-07,3,3,Standard,3,3,2024-03-06,52.53,3,1
1724,2024-03-04,2024-03-07,3,25,Standard,21,21,2024-03-06,20.3,21,1
1725,2024-03-04,2024-03-07,3,28,Expedite,3,3,2024-03-06,15.67,3,1
1726,2024-03-04,2024-03-11,3,32,Expedite,8,8,2024-03-06,16.37,8,1
1727,2024-03-04,2024-03-07,3,19,Standard,21,21,2024-03-06,21.14,21,1
1728,2024-03-04,2024-03-07,3,7,Standard,10,10,2024-03-06,87.71,10,1
1729,2024-03-04,2024-03-07,3,8,Standard,21,21,2024-03-06,72.15,21,1
1730,2024-03-04,2024-03-11,3,7,Standard,5,5,2024-03-06,87.71,5,1
1731,2024-03-04,2024-03-07,3,20,Standard,17,17,2024-03-06,90.67,17,1
1732,2024-03-04,2024-03-07,3,4,Expedite,20,20,2024-03-06,121.18,20,1
1733,2024-03-04,2024-03-11,3,21,Standard,11,11,2024-03-06,33.14,11,1
1734,2024-03-05,2024-03-08,1,27,Standard,3,3,2024-03-07,122.0,3,1
1735,2024-03-05,2024-03-08,1,24,Standard,11,11,2024-03-07,125.75,11,1
1736,2024-03-05,2024-03-08,1,20,Standard,22,22,2024-03-07,90.67,22,1
1737,2024-03-05,2024-03-08,1,3,Standard,15,15,2024-03-07,52.53,15,1
1738,2024-03-05,2024-03-11,1,4,Standard,21,21,2024-03-07,121.18,21,1
1739,2024-03-05,2024-03-08,1,24,Standard,13,13,2024-03-07,125.75,13,1
1740,2024-03-05,2024-03-11,1,11,Standard,20,20,2024-03-07,82.82,20,1
1741,2024-03-05,2024-03-08,1,15,Standard,7,7,2024-03-07,71.63,7,1
1742,2024-03-05,2024-03-08,1,15,Expedite,6,6,2024-03-07,71.63,6,1
1743,2024-03-05,2024-03-08,1,16,Standard,6,6,2024-03-07,34.55,6,1
1744,2024-03-05,2024-03-08,1,20,Expedite,8,8,2024-03-07,90.67,8,1
1745,2024-03-05,2024-03-08,2,1,Standard,11,11,2024-03-07,119.86,11,1
1746,2024-03-05,2024-03-08,2,1,Expedite,15,15,2024-03-07,119.86,15,1
1747,2024-03-05,2024-03-08,2,11,Standard,5,5,2024-03-07,82.82,5,1
1748,2024-03-05,2024-03-08,2,10,Standard,5,5,2024-03-07,98.47,5,1
1749,2024-03-05,2024-03-08,2,14,Standard,22,22,2024-03-07,93.02,22,1
1750,2024-03-05,2024-03-08,2,8,Expedite,19,19,2024-03-07,72.15,19,1
1751,2024-03-05,2024-03-08,2,26,Standard,9,9,2024-03-07,86.23,9,1
1752,2024-03-05,2024-03-08,2,23,Standard,6,6,2024-03-07,124.05,6,1
1753,2024-03-05,2024-03-08,2,1,Standard,15,15,2024-03-07,119.86,15,1
1754,2024-03-05,2024-03-11,2,30,Standard,19,19,2024-03-07,46.41,19,1
1755,2024-03-05,2024-03-11,3,12,Standard,4,4,2024-03-07,90.85,4,1
1756,2024-03-05,2024-03-11,3,11,Expedite,9,9,2024-03-07,82.82,9,1
1757,2024-03-05,2024-03-08,3,22,Standard,20,20,2024-03-07,29.06,20,1
1758,2024-03-05,2024-03-11,3,17,Standard,19,19,2024-03-07,114.67,19,1
1759,2024-03-05,2024-03-11,3,8,Standard,10,10,2024-03-07,72.15,10,1
1760,2024-03-05,2024-03-11,3,2,Standard,11,11,2024-03-07,91.14,11,1
1761,2024-03-05,2024-03-08,3,14,Standard,9,9,2024-03-07,93.02,9,1
1762,2024-03-05,2024-03-08,3,19,Standard,18,18,2024-03-07,21.14,18,1
1763,2024-03-05,2024-03-08,3,28,Standard,5,5,2024-03-07,15.67,5,1
1764,2024-03-05,2024-03-08,3,12,Standard,14,14,2024-03-07,90.85,14,1
1765,2024-03-05,2024-03-08,3,19,Standard,4,4,2024-03-07,21.14,4,1
1766,2024-03-05,2024-03-08,3,1,Standard,13,13,2024-03-07,119.86,13,1
