PurchaseID,OrderDate,PromisedDate,WarehouseID,ProductID,SupplierID,OrderedUnits,ReceivedUnits,ReceiptDate,OnTimeFull
1957,2026-02-16,2026-03-04,2,5,3,150,150,2026-03-04,1
1958,2026-02-16,2026-02-23,2,31,1,144,144,2026-02-25,0
1959,2026-02-17,2026-02-26,2,11,4,142,142,2026-03-03,0
1960,2026-02-17,2026-02-24,2,13,1,149,149,2026-02-24,1
1961,2026-02-17,2026-03-19,2,20,5,153,153,2026-03-19,1
1962,2026-02-17,2026-02-27,3,10,2,142,142,2026-02-27,1
1963,2026-02-17,2026-03-19,3,18,5,147,147,2026-03-19,1
1964,2026-02-18,2026-03-06,1,5,3,151,151,2026-03-09,0
1965,2026-02-18,2026-03-06,1,8,3,56,56,2026-03-11,0
1966,2026-02-18,2026-02-27,1,11,4,170,170,2026-02-27,1
1967,2026-02-19,2026-03-02,1,9,4,141,141,2026-03-04,0
1968,2026-02-19,2026-03-02,2,22,2,143,143,2026-03-02,1
1969,2026-02-19,2026-03-23,3,23,5,141,141,2026-03-23,1
1970,2026-02-20,2026-02-27,1,13,1,143,143,2026-02-27,1
1971,2026-02-20,2026-03-23,2,18,5,175,175,2026-03-23,1
1972,2026-02-20,2026-03-23,3,20,5,184,184,2026-03-23,1
1973,2026-02-20,2026-03-02,3,26,6,148,148,2026-03-02,1
1974,2026-02-20,2026-03-02,3,29,6,169,169,2026-03-09,0
1975,2026-02-23,2026-03-25,1,20,5,144,144,2026-03-27,0
1976,2026-02-23,2026-03-05,2,10,2,145,145,2026-03-09,0
1977,2026-02-23,2026-03-04,2,14,4,141,141,2026-03-09,0
1978,2026-02-24,2026-03-26,2,23,5,146,146,2026-03-26,1
1979,2026-02-24,2026-03-03,3,1,1,159,159,2026-03-03,1
1980,2026-02-24,2026-03-03,3,7,1,150,150,2026-03-03,1
1981,2026-02-25,2026-03-13,3,2,3,169,169,2026-03-18,0
1982,2026-02-26,2026-03-16,1,2,3,159,159,2026-03-16,1
1983,2026-02-26,2026-03-05,1,7,1,154,154,2026-03-05,1
1984,2026-02-26,2026-03-16,2,2,3,152,152,2026-03-18,0
1985,2026-02-26,2026-03-16,2,6,3,150,150,2026-03-16,1
1986,2026-02-26,2026-03-16,3,6,3,158,158,2026-03-18,0
1987,2026-02-26,2026-03-16,3,8,3,38,38,2026-03-16,1
1988,2026-02-26,2026-03-09,3,12,4,157,157,2026-03-09,1
1989,2026-02-26,2026-03-09,3,14,4,143,143,2026-03-09,1
1990,2026-02-27,2026-03-09,1,22,2,155,155,2026-03-09,1
1991,2026-02-27,2026-03-09,1,27,6,144,144,2026-03-09,1
1992,2026-03-02,2026-03-09,1,19,1,143,143,2026-03-23,0
1993,2026-03-02,2026-03-10,1,32,6,39,39,2026-03-10,1
1994,2026-03-02,2026-03-11,2,9,4,146,146,2026-03-16,0
1995,2026-03-03,2026-03-13,1,4,2,142,142,2026-03-25,0
1996,2026-03-03,2026-03-13,1,10,2,150,150,2026-03-13,1
1997,2026-03-03,2026-03-11,2,29,6,143,143,2026-03-11,1
1998,2026-03-03,2026-03-19,3,3,3,160,160,2026-03-19,1
1999,2026-03-03,2026-03-11,3,27,6,151,151,2026-03-11,1
2000,2026-03-03,2026-03-11,3,30,6,145,145,2026-03-11,1
2001,2026-03-04,2026-03-20,1,3,3,143,143,2026-03-20,1
2002,2026-03-04,2026-03-13,1,12,4,142,142,2026-03-13,1
2003,2026-03-04,2026-03-16,1,28,2,156,156,2026-03-16,1
2004,2026-03-04,2026-03-11,2,1,1,141,141,2026-03-11,1
2005,2026-03-04,2026-03-13,2,12,4,147,147,2026-03-13,1
2006,2026-03-04,2026-04-03,2,24,5,30,30,2026-04-03,1
2007,2026-03-04,2026-03-13,3,15,4,152,152,2026-03-13,1
2008,2026-03-04,2026-03-16,3,22,2,146,146,2026-03-16,1
2009,2026-03-04,2026-03-16,3,28,2,151,151,2026-03-18,0
2010,2026-03-05,2026-03-12,1,31,1,150,150,2026-03-12,1
2011,2026-03-05,2026-04-06,3,21,5,149,149,2026-04-13,0
2012,2026-03-06,2026-03-16,2,4,2,145,145,2026-03-18,0
2013,2026-03-06,2026-03-13,2,7,1,152,152,2026-03-13,1
2014,2026-03-06,2026-04-06,2,17,5,153,153,2026-04-06,1
2015,2026-03-06,2026-04-06,3,24,5,38,38,2026-04-06,1
2016,2026-03-09,2026-03-18,1,14,4,148,148,2026-03-18,1
2017,2026-03-09,2026-04-08,1,17,5,170,170,2026-04-10,0
2018,2026-03-09,2026-03-25,2,5,3,162,162,2026-03-25,1
2019,2026-03-09,2026-03-17,2,30,6,158,158,2026-03-17,1
2020,2026-03-09,2026-03-16,3,19,1,143,143,2026-03-16,1
2021,2026-03-10,2026-03-17,3,7,1,145,145,2026-03-17,1
2022,2026-03-10,2026-03-19,3,11,4,147,147,2026-03-24,0
2023,2026-03-11,2026-03-20,1,15,4,154,154,2026-03-20,1
2024,2026-03-11,2026-04-10,2,20,5,141,141,2026-04-10,1
2025,2026-03-11,2026-03-23,3,10,2,165,165,2026-03-23,1
2026,2026-03-11,2026-03-18,3,13,1,145,145,2026-03-18,1
2027,2026-03-12,2026-03-20,1,26,6,146,146,2026-04-01,0
2028,2026-03-12,2026-04-13,2,21,5,151,151,2026-04-13,1
2029,2026-03-12,2026-03-23,3,4,2,142,142,2026-03-23,1
2030,2026-03-12,2026-03-23,3,9,4,141,141,2026-03-23,1
2031,2026-03-13,2026-03-23,1,16,2,39,39,2026-03-23,1
2032,2026-03-13,2026-03-20,2,19,1,161,161,2026-03-20,1
2033,2026-03-13,2026-03-20,2,25,1,156,156,2026-03-23,0
2034,2026-03-13,2026-03-23,2,28,2,160,160,2026-03-30,0
2035,2026-03-16,2026-03-23,1,13,1,155,155,2026-03-23,1
2036,2026-03-16,2026-03-25,2,11,4,145,145,2026-04-06,0
2037,2026-03-16,2026-04-15,2,23,5,151,151,2026-04-15,1
2038,2026-03-16,2026-03-26,3,16,2,38,38,2026-03-26,1
2039,2026-03-16,2026-03-23,3,31,1,155,155,2026-03-23,1
2040,2026-03-17,2026-03-24,1,25,1,147,147,2026-03-24,1
2041,2026-03-17,2026-03-25,1,27,6,141,141,2026-03-25,1
2042,2026-03-17,2026-04-02,2,3,3,144,144,2026-04-02,1
2043,2026-03-17,2026-04-02,3,5,3,145,145,2026-04-02,1
2044,2026-03-17,2026-03-24,3,25,1,157,157,2026-03-24,1
2045,2026-03-17,2026-03-25,3,29,6,173,173,2026-03-25,1
2046,2026-03-18,2026-04-03,3,2,3,141,141,2026-04-03,1
2047,2026-03-18,2026-04-17,3,18,5,143,143,2026-04-17,1
2048,2026-03-19,2026-03-30,1,9,4,153,153,2026-04-01,0
2049,2026-03-19,2026-03-27,2,26,6,156,156,2026-03-27,1
2050,2026-03-19,2026-03-26,2,31,1,166,166,2026-03-26,1
2051,2026-03-20,2026-03-30,1,10,2,141,141,2026-04-13,0
2052,2026-03-20,2026-04-20,1,21,5,145,145,2026-04-20,1
2053,2026-03-20,2026-03-30,1,29,6,148,148,2026-04-01,0
2054,2026-03-20,2026-03-30,1,30,6,152,152,2026-03-30,1
2055,2026-03-20,2026-03-30,2,10,2,141,141,2026-04-06,0
2056,2026-03-20,2026-03-30,3,26,6,142,142,2026-03-30,1
2057,2026-03-23,2026-04-08,1,5,3,158,158,2026-04-20,0
2058,2026-03-23,2026-04-08,1,6,3,142,142,2026-04-08,1
2059,2026-03-23,2026-04-22,3,17,5,191,191,2026-04-22,1
2060,2026-03-23,2026-03-31,3,32,6,37,37,2026-03-31,1
2061,2026-03-24,2026-04-03,1,22,2,147,147,2026-04-03,1
2062,2026-03-24,2026-04-02,2,15,4,154,154,2026-04-07,0
2063,2026-03-24,2026-04-23,2,18,5,146,146,2026-04-23,1
2064,2026-03-24,2026-03-31,3,1,1,153,153,2026-03-31,1
2065,2026-03-24,2026-04-02,3,14,4,143,143,2026-04-02,1
2066,2026-03-25,2026-04-01,1,7,1,141,141,2026-04-06,0
2067,2026-03-26,2026-04-02,1,1,1,147,147,2026-04-02,1
2068,2026-03-26,2026-04-06,1,11,4,147,147,2026-04-20,0
2069,2026-03-26,2026-04-06,1,15,4,142,142,2026-04-06,1
2070,2026-03-26,2026-04-27,1,23,5,147,147,2026-04-27,1
2071,2026-03-26,2026-04-03,2,27,6,143,143,2026-04-03,1
2072,2026-03-26,2026-04-13,3,6,3,147,147,2026-04-15,0
2073,2026-03-30,2026-04-15,1,3,3,153,153,2026-04-15,1
2074,2026-03-30,2026-04-08,1,14,4,154,154,2026-04-08,1
2075,2026-03-31,2026-04-07,2,7,1,148,148,2026-04-20,0
2076,2026-03-31,2026-04-10,2,16,2,45,45,2026-04-15,0
2077,2026-03-31,2026-04-30,3,20,5,157,157,2026-04-30,1
2078,2026-03-31,2026-04-30,3,23,5,171,171,2026-04-30,1
2079,2026-04-01,2026-05-01,1,18,5,150,150,2026-05-06,0
2080,2026-04-01,2026-04-08,1,19,1,159,159,2026-04-08,1
2081,2026-04-01,2026-04-13,2,22,2,155,155,2026-04-13,1
2082,2026-04-01,2026-04-09,2,29,6,154,154,2026-04-09,1
2083,2026-04-02,2026-04-10,1,26,6,146,146,2026-04-10,1
2084,2026-04-02,2026-04-09,2,1,1,151,151,2026-04-09,1
2085,2026-04-02,2026-04-20,2,2,3,159,159,2026-04-20,1
2086,2026-04-02,2026-04-20,2,3,3,158,158,2026-04-20,1
2087,2026-04-02,2026-04-13,2,14,4,142,142,2026-04-13,1
2088,2026-04-02,2026-05-04,2,21,5,159,159,2026-05-04,1
2089,2026-04-02,2026-04-20,3,5,3,158,158,2026-04-20,1
2090,2026-04-03,2026-04-13,2,12,4,142,142,2026-04-15,0
2091,2026-04-03,2026-04-13,2,32,6,31,31,2026-04-20,0
2092,2026-04-03,2026-04-20,3,3,3,146,146,2026-04-22,0
2093,2026-04-06,2026-04-16,1,4,2,166,166,2026-04-16,1
2094,2026-04-06,2026-05-06,1,20,5,159,159,2026-05-08,0
2095,2026-04-06,2026-04-22,2,5,3,141,141,2026-04-22,1
2096,2026-04-06,2026-05-06,3,18,5,145,145,2026-05-06,1
2097,2026-04-06,2026-04-14,3,30,6,142,142,2026-04-14,1
2098,2026-04-07,2026-04-14,1,25,1,156,156,2026-04-20,0
2099,2026-04-07,2026-04-15,2,30,6,141,141,2026-04-15,1
2100,2026-04-07,2026-04-14,2,31,1,146,146,2026-04-14,1
2101,2026-04-08,2026-04-17,2,11,4,157,157,2026-04-17,1
2102,2026-04-09,2026-04-20,1,28,2,149,149,2026-04-20,1
2103,2026-04-09,2026-04-20,2,4,2,148,148,2026-04-20,1
2104,2026-04-09,2026-04-16,3,7,1,148,148,2026-04-16,1
2105,2026-04-09,2026-05-11,3,17,5,142,142,2026-05-11,1
2106,2026-04-09,2026-04-20,3,22,2,148,148,2026-04-20,1
2107,2026-04-10,2026-04-20,3,12,4,145,145,2026-04-20,1
2108,2026-04-10,2026-04-17,3,13,1,149,149,2026-04-17,1
2109,2026-04-10,2026-05-11,3,21,5,141,141,2026-05-18,0
2110,2026-04-10,2026-04-17,3,31,1,156,156,2026-04-20,0
2111,2026-04-13,2026-04-29,1,2,3,162,162,2026-05-04,0
2112,2026-04-13,2026-05-13,1,17,5,156,156,2026-05-15,0
2113,2026-04-13,2026-04-29,2,6,3,169,169,2026-04-29,1
2114,2026-04-13,2026-04-20,2,13,1,161,161,2026-04-20,1
2115,2026-04-14,2026-04-30,1,8,3,41,41,2026-05-04,0
2116,2026-04-14,2026-04-22,1,27,6,157,157,2026-04-22,1
2117,2026-04-14,2026-05-14,2,20,5,153,153,2026-05-14,1
2118,2026-04-14,2026-04-21,3,1,1,151,151,2026-04-27,0
2119,2026-04-15,2026-04-23,1,30,6,148,148,2026-04-23,1
2120,2026-04-15,2026-04-24,3,11,4,170,170,2026-04-27,0
2121,2026-04-16,2026-04-27,2,9,4,180,180,2026-04-29,0
2122,2026-04-16,2026-04-23,2,19,1,142,142,2026-04-23,1
2123,2026-04-16,2026-05-04,3,2,3,146,146,2026-05-04,1
2124,2026-04-16,2026-04-27,3,15,4,163,163,2026-04-29,0
2125,2026-04-16,2026-04-24,3,29,6,159,159,2026-04-24,1
2126,2026-04-17,2026-04-27,3,9,4,141,141,2026-04-27,1
2127,2026-04-17,2026-04-27,3,10,2,157,157,2026-04-27,1
2128,2026-04-20,2026-05-06,1,5,3,214,214,2026-05-18,0
2129,2026-04-20,2026-05-20,2,17,5,145,145,2026-06-01,0
2130,2026-04-20,2026-05-20,2,18,5,145,145,2026-05-20,1
2131,2026-04-20,2026-05-20,2,23,5,150,150,2026-05-20,1
2132,2026-04-20,2026-04-30,2,28,2,142,142,2026-04-30,1
2133,2026-04-21,2026-05-07,1,3,3,189,189,2026-05-19,0
2134,2026-04-21,2026-04-28,1,13,1,149,149,2026-04-28,1
2135,2026-04-21,2026-04-28,2,25,1,143,143,2026-04-28,1
2136,2026-04-21,2026-05-01,3,28,2,146,146,2026-05-01,1
2137,2026-04-22,2026-05-01,1,11,4,142,142,2026-05-06,0
2138,2026-04-22,2026-04-29,1,19,1,142,142,2026-04-29,1
2139,2026-04-22,2026-04-30,3,26,6,146,146,2026-04-30,1
2140,2026-04-23,2026-04-30,1,1,1,144,144,2026-04-30,1
2141,2026-04-23,2026-05-04,1,9,4,160,160,2026-05-04,1
2142,2026-04-23,2026-05-01,2,27,6,145,145,2026-05-01,1
2143,2026-04-23,2026-05-01,3,27,6,179,179,2026-05-01,1
2144,2026-04-24,2026-05-04,1,4,2,158,158,2026-05-06,0
2145,2026-04-24,2026-05-04,1,29,6,143,143,2026-05-04,1
2146,2026-04-24,2026-05-11,3,5,3,148,148,2026-05-11,1
2147,2026-04-27,2026-05-07,2,22,2,147,147,2026-05-11,0
2148,2026-04-27,2026-05-13,3,8,3,34,34,2026-05-15,0
2149,2026-04-27,2026-05-27,3,20,5,155,155,2026-05-27,1
2150,2026-04-28,2026-05-28,1,18,5,154,154,2026-06-09,0
2151,2026-04-28,2026-05-07,2,15,4,150,150,2026-05-19,0
2152,2026-04-28,2026-05-14,3,6,3,153,153,2026-05-14,1
2153,2026-04-29,2026-05-06,1,7,1,142,142,2026-05-08,0
2154,2026-04-30,2026-05-11,2,4,2,142,142,2026-05-11,1
2155,2026-04-30,2026-05-18,2,5,3,150,150,2026-05-18,1
2156,2026-04-30,2026-05-11,2,10,2,147,147,2026-05-11,1
2157,2026-04-30,2026-05-07,3,19,1,168,168,2026-05-07,1
2158,2026-04-30,2026-06-01,3,21,5,144,144,2026-06-01,1
2159,2026-04-30,2026-05-08,3,30,6,163,163,2026-05-11,0
2160,2026-05-01,2026-05-11,1,14,4,151,151,2026-05-11,1
2161,2026-05-01,2026-05-11,1,15,4,143,143,2026-05-11,1
2162,2026-05-01,2026-05-11,1,16,2,31,31,2026-05-11,1
2163,2026-05-01,2026-05-11,1,22,2,141,141,2026-05-13,0
2164,2026-05-01,2026-06-01,2,20,5,159,159,2026-06-08,0
2165,2026-05-01,2026-05-08,2,31,1,143,143,2026-05-08,1
2166,2026-05-04,2026-05-20,1,6,3,183,183,2026-05-25,0
2167,2026-05-04,2026-05-20,1,8,3,30,30,2026-06-01,0
2168,2026-05-04,2026-05-11,1,31,1,151,151,2026-05-11,1
2169,2026-05-04,2026-05-14,2,16,2,38,38,2026-05-14,1
2170,2026-05-04,2026-05-12,2,32,6,30,30,2026-05-12,1
2171,2026-05-05,2026-06-04,3,18,5,142,142,2026-06-08,0
2172,2026-05-06,2026-05-22,2,6,3,146,146,2026-05-25,0
2173,2026-05-06,2026-05-14,2,26,6,142,142,2026-05-14,1
2174,2026-05-06,2026-05-14,2,29,6,147,147,2026-05-14,1
2175,2026-05-06,2026-05-15,3,14,4,159,159,2026-05-15,1
2176,2026-05-07,2026-05-18,1,12,4,148,148,2026-05-18,1
2177,2026-05-07,2026-05-14,1,13,1,148,148,2026-05-19,0
2178,2026-05-07,2026-05-18,2,9,4,150,150,2026-05-18,1
2179,2026-05-07,2026-06-08,2,24,5,36,36,2026-06-15,0
2180,2026-05-08,2026-05-18,3,28,2,145,145,2026-05-18,1
2181,2026-05-11,2026-05-27,1,2,3,141,141,2026-05-27,1
2182,2026-05-11,2026-05-18,2,13,1,160,160,2026-05-18,1
2183,2026-05-12,2026-05-22,1,10,2,151,151,2026-05-22,1
2184,2026-05-12,2026-06-11,1,23,5,159,159,2026-06-11,1
2185,2026-05-12,2026-05-20,1,30,6,145,145,2026-05-20,1
2186,2026-05-12,2026-05-21,2,12,4,155,155,2026-05-21,1
2187,2026-05-12,2026-05-20,2,30,6,149,149,2026-05-20,1
2188,2026-05-12,2026-05-22,3,4,2,144,144,2026-05-22,1
2189,2026-05-12,2026-05-21,3,15,4,161,161,2026-05-21,1
2190,2026-05-12,2026-06-11,3,23,5,158,158,2026-06-15,0
2191,2026-05-12,2026-05-19,3,25,1,151,151,2026-05-21,0
2192,2026-05-13,2026-06-12,2,21,5,143,143,2026-06-15,0
2193,2026-05-13,2026-05-20,2,25,1,142,142,2026-05-22,0
2194,2026-05-13,2026-05-22,3,12,4,143,143,2026-05-22,1
2195,2026-05-14,2026-05-22,1,26,6,144,144,2026-05-22,1
2196,2026-05-14,2026-05-22,1,27,6,167,167,2026-05-22,1
2197,2026-05-14,2026-05-21,2,19,1,171,171,2026-05-21,1
2198,2026-05-14,2026-06-01,3,2,3,170,170,2026-06-08,0
2199,2026-05-14,2026-05-25,3,22,2,147,147,2026-05-25,1
2200,2026-05-15,2026-06-15,1,20,5,153,153,2026-06-15,1
2201,2026-05-15,2026-06-15,1,21,5,149,149,2026-06-29,0
2202,2026-05-15,2026-05-25,2,14,4,158,158,2026-05-25,1
2203,2026-05-15,2026-05-22,3,7,1,151,151,2026-05-22,1
2204,2026-05-15,2026-05-25,3,11,4,149,149,2026-06-01,0
2205,2026-05-15,2026-05-22,3,13,1,148,148,2026-06-03,0
2206,2026-05-15,2026-06-15,3,17,5,153,153,2026-06-29,0
2207,2026-05-15,2026-05-25,3,27,6,164,164,2026-05-27,0
2208,2026-05-18,2026-05-25,1,25,1,156,156,2026-05-25,1
2209,2026-05-18,2026-06-03,2,2,3,149,149,2026-06-03,1
2210,2026-05-18,2026-06-03,2,3,3,157,157,2026-06-03,1
2211,2026-05-18,2026-06-03,3,3,3,158,158,2026-06-03,1
2212,2026-05-18,2026-05-27,3,9,4,149,149,2026-05-27,1
2213,2026-05-18,2026-05-28,3,10,2,156,156,2026-05-28,1
2214,2026-05-18,2026-05-26,3,26,6,153,153,2026-05-26,1
2215,2026-05-19,2026-05-29,2,4,2,148,148,2026-05-29,1
2216,2026-05-19,2026-05-26,2,7,1,155,155,2026-05-26,1
2217,2026-05-19,2026-05-27,2,27,6,143,143,2026-05-27,1
2218,2026-05-20,2026-05-29,2,11,4,149,149,2026-05-29,1
2219,2026-05-20,2026-06-01,2,16,2,40,40,2026-06-15,0
2220,2026-05-21,2026-06-08,1,3,3,148,148,2026-06-10,0
2221,2026-05-21,2026-06-01,1,14,4,155,155,2026-06-01,1
2222,2026-05-21,2026-06-01,1,28,2,154,154,2026-06-01,1
2223,2026-05-21,2026-05-29,1,29,6,145,145,2026-05-29,1
2224,2026-05-22,2026-06-22,1,17,5,142,142,2026-06-22,1
2225,2026-05-22,2026-06-22,1,18,5,167,167,2026-06-22,1
2226,2026-05-22,2026-05-29,1,19,1,145,145,2026-05-29,1
2227,2026-05-22,2026-06-08,2,5,3,147,147,2026-06-08,1
2228,2026-05-22,2026-05-29,2,25,1,153,153,2026-05-29,1
2229,2026-05-22,2026-06-01,2,26,6,148,148,2026-06-08,0
2230,2026-05-22,2026-05-29,3,1,1,159,159,2026-06-01,0
2231,2026-05-22,2026-06-08,3,5,3,147,147,2026-06-10,0
2232,2026-05-22,2026-06-08,3,6,3,145,145,2026-06-08,1
2233,2026-05-22,2026-06-01,3,30,6,145,145,2026-06-01,1
2234,2026-05-25,2026-06-01,1,1,1,152,152,2026-06-01,1
2235,2026-05-25,2026-06-24,2,23,5,156,156,2026-06-24,1
2236,2026-05-25,2026-06-04,2,28,2,170,170,2026-06-04,1
2237,2026-05-26,2026-06-25,2,17,5,146,146,2026-07-07,0
2238,2026-05-26,2026-06-05,2,22,2,141,141,2026-06-05,1
2239,2026-05-26,2026-06-03,2,32,6,38,38,2026-06-03,1
2240,2026-05-27,2026-06-05,1,11,4,151,151,2026-06-17,0
2241,2026-05-27,2026-06-26,2,18,5,159,159,2026-07-01,0
2242,2026-05-28,2026-06-08,1,12,4,144,144,2026-06-10,0
2243,2026-05-28,2026-06-04,1,31,1,142,142,2026-06-08,0
2244,2026-05-28,2026-06-04,2,1,1,150,150,2026-06-16,0
2245,2026-05-29,2026-06-08,1,4,2,155,155,2026-06-08,1
2246,2026-05-29,2026-06-15,1,5,3,143,143,2026-06-15,1
2247,2026-05-29,2026-06-15,2,6,3,143,143,2026-06-15,1
2248,2026-05-29,2026-06-05,3,31,1,144,144,2026-06-10,0
2249,2026-06-01,2026-06-10,2,9,4,143,143,2026-06-10,1
2250,2026-06-01,2026-06-17,3,8,3,37,37,2026-06-17,1
2251,2026-06-03,2026-06-11,1,26,6,153,153,2026-06-11,1
2252,2026-06-03,2026-06-15,2,10,2,154,154,2026-06-15,1
2253,2026-06-03,2026-07-03,2,21,5,141,141,2026-07-03,1
2254,2026-06-03,2026-06-19,3,3,3,166,166,2026-06-19,1
2255,2026-06-03,2026-06-12,3,15,4,145,145,2026-06-12,1
2256,2026-06-03,2026-06-11,3,32,6,47,47,2026-06-16,0
2257,2026-06-04,2026-06-15,1,22,2,146,146,2026-06-15,1
2258,2026-06-04,2026-06-22,2,2,3,150,150,2026-06-22,1
2259,2026-06-04,2026-06-22,2,3,3,159,159,2026-06-22,1
2260,2026-06-04,2026-06-15,3,4,2,173,173,2026-06-15,1
2261,2026-06-04,2026-06-15,3,10,2,145,145,2026-06-15,1
2262,2026-06-04,2026-06-11,3,19,1,144,144,2026-06-11,1
2263,2026-06-05,2026-06-12,1,13,1,160,160,2026-06-24,0
2264,2026-06-05,2026-06-15,1,15,4,147,147,2026-06-15,1
2265,2026-06-05,2026-06-15,2,11,4,147,147,2026-06-15,1
2266,2026-06-05,2026-06-12,3,13,1,147,147,2026-06-15,0
2267,2026-06-08,2026-06-17,1,9,4,157,157,2026-06-22,0
2268,2026-06-08,2026-06-18,1,10,2,142,142,2026-06-23,0
2269,2026-06-08,2026-06-16,1,27,6,144,144,2026-06-16,1
2270,2026-06-08,2026-06-15,2,13,1,142,142,2026-06-17,0
2271,2026-06-08,2026-06-15,2,31,1,169,169,2026-06-22,0
2272,2026-06-08,2026-07-08,3,20,5,183,183,2026-07-08,1
2273,2026-06-08,2026-07-08,3,24,5,32,32,2026-07-08,1
2274,2026-06-09,2026-06-17,1,30,6,151,151,2026-06-17,1
2275,2026-06-09,2026-06-18,2,14,4,146,146,2026-06-18,1
2276,2026-06-09,2026-06-18,2,15,4,142,142,2026-06-18,1
2277,2026-06-09,2026-06-16,2,19,1,155,155,2026-06-16,1
2278,2026-06-09,2026-07-09,2,20,5,141,141,2026-07-09,1
2279,2026-06-10,2026-06-26,1,3,3,178,178,2026-06-29,0
2280,2026-06-10,2026-07-10,1,21,5,143,143,2026-07-10,1
2281,2026-06-10,2026-06-22,2,4,2,150,150,2026-06-22,1
2282,2026-06-10,2026-06-18,2,29,6,142,142,2026-06-22,0
2283,2026-06-10,2026-06-18,3,26,6,154,154,2026-06-22,0
2284,2026-06-11,2026-06-22,2,22,2,142,142,2026-06-29,0
2285,2026-06-11,2026-06-22,3,14,4,147,147,2026-06-22,1
2286,2026-06-11,2026-06-22,3,28,2,146,146,2026-06-29,0
2287,2026-06-12,2026-06-19,2,7,1,141,141,2026-06-19,1
2288,2026-06-12,2026-07-13,3,18,5,152,152,2026-07-13,1
2289,2026-06-15,2026-06-22,1,19,1,141,141,2026-06-22,1
2290,2026-06-15,2026-06-25,1,28,2,143,143,2026-06-25,1
2291,2026-06-15,2026-06-24,2,12,4,147,147,2026-06-24,1
2292,2026-06-15,2026-06-23,2,30,6,166,166,2026-06-29,0
2293,2026-06-15,2026-06-22,3,25,1,147,147,2026-06-22,1
2294,2026-06-15,2026-06-22,3,31,1,144,144,2026-06-22,1
2295,2026-06-16,2026-07-16,2,17,5,150,150,2026-07-20,0
2296,2026-06-16,2026-06-24,3,27,6,143,143,2026-06-26,0
2297,2026-06-17,2026-06-25,1,29,6,143,143,2026-06-30,0
2298,2026-06-18,2026-07-20,1,23,5,152,152,2026-07-20,1
2299,2026-06-18,2026-07-20,1,24,5,40,40,2026-07-22,0
2300,2026-06-18,2026-06-25,1,25,1,158,158,2026-06-25,1
2301,2026-06-18,2026-07-06,3,2,3,143,143,2026-07-06,1
2302,2026-06-18,2026-07-06,3,5,3,159,159,2026-07-13,0
2303,2026-06-18,2026-06-29,3,22,2,146,146,2026-06-29,1
2304,2026-06-18,2026-07-20,3,23,5,154,154,2026-07-20,1
2305,2026-06-18,2026-06-26,3,29,6,151,151,2026-07-01,0
2306,2026-06-19,2026-06-29,3,11,4,154,154,2026-06-29,1
2307,2026-06-19,2026-07-20,3,17,5,149,149,2026-07-20,1
2308,2026-06-19,2026-06-29,3,30,6,156,156,2026-07-01,0
2309,2026-06-22,2026-07-22,1,18,5,156,156,2026-08-03,0
2310,2026-06-22,2026-06-29,2,1,1,141,141,2026-06-29,1
2311,2026-06-22,2026-07-08,2,8,3,41,41,2026-07-08,1
2312,2026-06-23,2026-07-09,1,5,3,145,145,2026-07-09,1
2313,2026-06-23,2026-07-01,1,27,6,142,142,2026-07-01,1
2314,2026-06-23,2026-07-01,2,26,6,151,151,2026-07-06,0
2315,2026-06-23,2026-06-30,3,1,1,160,160,2026-06-30,1
2316,2026-06-24,2026-07-01,1,7,1,147,147,2026-07-01,1
2317,2026-06-24,2026-07-01,1,13,1,158,158,2026-07-06,0
2318,2026-06-24,2026-07-24,2,18,5,155,155,2026-07-24,1
2319,2026-06-24,2026-07-10,3,8,3,42,42,2026-07-13,0
2320,2026-06-25,2026-07-27,1,20,5,161,161,2026-07-27,1
2321,2026-06-25,2026-07-06,2,14,4,143,143,2026-07-06,1
2322,2026-06-25,2026-07-02,2,19,1,142,142,2026-07-02,1
2323,2026-06-25,2026-07-03,2,27,6,163,163,2026-07-03,1
2324,2026-06-25,2026-07-13,3,6,3,142,142,2026-07-15,0
2325,2026-06-25,2026-07-27,3,20,5,148,148,2026-07-29,0
2326,2026-06-26,2026-07-03,1,1,1,160,160,2026-07-03,1
2327,2026-06-26,2026-07-06,1,4,2,149,149,2026-07-06,1
2328,2026-06-26,2026-07-06,3,12,4,145,145,2026-07-08,0
2329,2026-06-29,2026-07-15,1,6,3,146,146,2026-07-15,1
2330,2026-06-29,2026-07-15,1,8,3,31,31,2026-07-15,1
2331,2026-06-29,2026-07-08,1,14,4,141,141,2026-07-08,1
2332,2026-06-29,2026-07-15,2,6,3,151,151,2026-07-15,1
2333,2026-06-29,2026-07-08,2,11,4,145,145,2026-07-08,1
2334,2026-06-30,2026-07-09,1,12,4,162,162,2026-07-13,0
2335,2026-06-30,2026-07-07,1,31,1,164,164,2026-07-07,1
2336,2026-07-01,2026-07-17,1,2,3,144,144,2026-07-22,0
2337,2026-07-01,2026-07-10,1,15,4,150,150,2026-07-10,1
2338,2026-07-01,2026-07-10,2,9,4,144,144,2026-07-10,1
2339,2026-07-01,2026-07-08,2,13,1,148,148,2026-07-08,1
2340,2026-07-01,2026-07-31,2,20,5,150,150,2026-07-31,1
2341,2026-07-01,2026-07-31,2,21,5,149,149,2026-07-31,1
2342,2026-07-02,2026-07-10,1,32,6,36,36,2026-07-15,0
