ReceiptID,PurchaseID,Date,WarehouseID,ProductID,SupplierID,Units,ValueUSD,LeadDays,OnTime
2390,2353,2026-08-03,3,23,5,153,12244.59,31,1
2391,2376,2026-08-03,3,5,3,155,871.1,21,0
2392,2391,2026-08-03,3,22,2,141,2643.75,14,0
2393,2410,2026-08-04,1,30,6,143,4281.42,8,1
2394,2384,2026-08-05,1,6,3,146,1611.84,20,0
2395,2405,2026-08-05,3,11,4,157,8388.51,13,0
2396,2409,2026-08-05,1,12,4,148,8674.28,9,1
2397,2411,2026-08-06,2,22,2,155,2906.25,10,1
2398,2424,2026-08-06,3,30,6,142,4251.48,8,1
2399,2428,2026-08-06,2,1,1,158,12218.14,7,1
2400,2362,2026-08-07,1,21,5,142,3035.96,30,1
2401,2416,2026-08-07,2,28,2,177,1789.47,10,1
2402,2418,2026-08-07,3,28,2,162,1637.82,10,1
2403,2421,2026-08-07,2,9,4,145,1481.9,9,1
2404,2427,2026-08-07,1,26,6,146,8121.98,8,1
2405,2433,2026-08-07,2,13,1,147,10760.4,7,1
2406,2361,2026-08-10,1,17,5,166,12280.68,33,0
2407,2367,2026-08-10,1,23,5,155,12404.65,32,1
2408,2369,2026-08-10,2,17,5,156,11540.88,32,1
2409,2372,2026-08-10,3,17,5,162,11984.76,31,1
2410,2373,2026-08-10,3,21,5,146,3121.48,31,1
2411,2398,2026-08-10,2,4,2,146,11414.28,19,0
2412,2406,2026-08-10,1,2,3,161,9466.8,17,1
2413,2408,2026-08-10,3,3,3,144,4880.16,17,1
2414,2413,2026-08-10,1,28,2,154,1556.94,13,0
2415,2419,2026-08-10,1,4,2,159,12430.62,12,1
2416,2420,2026-08-10,1,10,2,157,9974.21,12,1
2417,2422,2026-08-10,3,15,4,198,9149.58,12,0
2418,2426,2026-08-10,1,11,4,148,7907.64,11,1
2419,2429,2026-08-10,2,15,4,141,6515.61,11,1
2420,2417,2026-08-11,3,12,4,158,9260.38,14,0
2421,2434,2026-08-11,1,29,6,141,2047.32,8,1
2422,2404,2026-08-12,3,2,3,162,9525.6,20,0
2423,2435,2026-08-12,3,1,1,161,12450.13,9,0
2424,2441,2026-08-12,3,26,6,147,8177.61,8,1
2425,2414,2026-08-13,2,2,3,158,9290.4,16,1
2426,2438,2026-08-13,2,14,4,174,10441.74,9,1
2427,2449,2026-08-14,2,31,1,148,3174.6,7,1
2428,2402,2026-08-17,2,12,4,142,8322.62,25,0
2429,2432,2026-08-17,2,8,3,34,1582.7,17,1
2430,2437,2026-08-17,3,10,2,153,9720.09,14,0
2431,2443,2026-08-17,1,22,2,145,2718.75,11,1
2432,2447,2026-08-17,1,15,4,160,7393.6,10,1
2433,2448,2026-08-17,2,29,6,155,2250.6,10,1
2434,2452,2026-08-18,1,30,6,161,4820.34,8,1
2435,2436,2026-08-19,3,8,3,30,1396.5,16,1
2436,2460,2026-08-19,3,19,1,150,2046.0,7,1
2437,2395,2026-08-20,3,18,5,155,7243.15,30,1
2438,2397,2026-08-21,1,20,5,142,8307.0,30,1
2439,2455,2026-08-21,2,30,6,145,4341.3,10,0
2440,2464,2026-08-21,1,7,1,162,9167.58,7,1
2441,2465,2026-08-21,1,13,1,147,10760.4,7,1
2442,2399,2026-08-24,2,20,5,142,8307.0,33,0
2443,2425,2026-08-24,1,5,3,141,792.42,25,0
2444,2439,2026-08-24,2,25,1,156,2043.6,20,0
2445,2446,2026-08-24,1,3,3,146,4947.94,17,1
2446,2450,2026-08-24,3,9,4,159,1624.98,17,0
2447,2456,2026-08-24,3,13,1,149,10906.8,13,0
2448,2458,2026-08-24,2,4,2,145,11336.1,12,1
2449,2461,2026-08-24,1,12,4,157,9201.77,11,1
2450,2466,2026-08-24,2,32,6,37,390.72,10,1
2451,2467,2026-08-24,3,22,2,143,2681.25,10,1
2452,2469,2026-08-24,1,31,1,151,3238.95,7,1
2453,2470,2026-08-25,1,32,6,47,496.32,8,1
2454,2481,2026-08-25,3,31,1,150,3217.5,7,1
2455,2475,2026-08-26,3,15,4,148,6839.08,9,1
2456,2480,2026-08-26,3,27,6,142,11176.82,8,1
2457,2482,2026-08-26,2,19,1,147,2005.08,7,1
2458,2472,2026-08-27,2,10,2,146,9275.38,10,1
2459,2487,2026-08-27,3,25,1,148,1938.8,7,1
2460,2423,2026-08-28,3,20,5,145,8482.5,30,1
2461,2457,2026-08-28,2,3,3,157,5320.73,16,1
2462,2477,2026-08-28,1,4,2,156,12196.08,10,1
2463,2478,2026-08-28,1,29,6,145,2105.4,10,0
2464,2412,2026-08-31,1,23,5,141,11284.23,34,0
2465,2430,2026-08-31,1,18,5,154,7196.42,31,1
2466,2431,2026-08-31,2,6,3,156,1722.24,31,0
2467,2444,2026-08-31,3,14,4,153,9181.53,25,0
2468,2463,2026-08-31,3,16,2,49,1092.21,18,0
2469,2483,2026-08-31,3,4,2,157,12274.26,12,1
2470,2486,2026-08-31,3,7,1,173,9790.07,11,0
2471,2488,2026-08-31,1,14,4,145,8701.45,10,1
2472,2490,2026-08-31,2,26,6,166,9234.58,10,1
