Date,WarehouseID,Stage,CapacityUnits,CompletedUnits,OpeningQueueUnits,ClosingQueueUnits,WaitUnitDays
2024-10-16,1,Dispatch,252,187,187,0,187
2024-10-16,1,Pack,190,166,166,0,191
2024-10-16,1,Pick,253,171,171,0,140
2024-10-16,2,Dispatch,249,202,202,0,202
2024-10-16,2,Pack,200,200,211,11,212
2024-10-16,2,Pick,211,185,185,0,0
2024-10-16,3,Dispatch,263,235,235,0,235
2024-10-16,3,Pack,228,228,293,65,320
2024-10-16,3,Pick,220,202,202,0,0
2024-10-17,1,Dispatch,202,166,166,0,166
2024-10-17,1,Pack,191,171,171,0,171
2024-10-17,1,Pick,240,235,235,0,0
2024-10-17,2,Dispatch,259,200,200,0,200
2024-10-17,2,Pack,192,192,196,4,203
2024-10-17,2,Pick,238,238,238,0,0
2024-10-17,3,Dispatch,220,220,228,8,220
2024-10-17,3,Pack,194,194,267,73,259
2024-10-17,3,Pick,268,233,233,0,0
2024-10-18,1,Dispatch,247,171,171,0,171
2024-10-18,1,Pack,205,205,235,30,205
2024-10-18,1,Pick,261,195,195,0,0
2024-10-18,2,Dispatch,222,192,192,0,192
2024-10-18,2,Pack,190,190,242,52,194
2024-10-18,2,Pick,233,195,195,0,0
2024-10-18,3,Dispatch,201,201,202,1,209
2024-10-18,3,Pack,212,212,306,94,285
2024-10-18,3,Pick,239,166,166,0,0
2024-10-21,1,Dispatch,258,205,205,0,615
2024-10-21,1,Pack,210,210,225,15,660
2024-10-21,1,Pick,260,163,163,0,0
2024-10-21,2,Dispatch,222,190,190,0,570
2024-10-21,2,Pack,204,204,247,43,664
2024-10-21,2,Pick,219,219,264,45,0
2024-10-21,3,Dispatch,217,213,213,0,640
2024-10-21,3,Pack,193,193,260,67,673
2024-10-21,3,Pick,207,175,175,0,0
2024-10-22,1,Dispatch,229,210,210,0,210
2024-10-22,1,Pack,189,178,178,0,223
2024-10-22,1,Pick,241,203,208,5,0
2024-10-22,2,Dispatch,245,204,204,0,204
2024-10-22,2,Pack,231,231,262,31,360
2024-10-22,2,Pick,206,206,272,66,45
2024-10-22,3,Dispatch,259,193,193,0,193
2024-10-22,3,Pack,230,230,242,12,431
2024-10-22,3,Pick,209,153,153,0,0
2024-10-23,1,Dispatch,225,178,178,0,178
2024-10-23,1,Pack,240,203,203,0,203
2024-10-23,1,Pick,253,234,234,0,5
2024-10-23,2,Dispatch,200,200,231,31,200
2024-10-23,2,Pack,233,233,237,4,264
2024-10-23,2,Pick,236,236,293,57,66
2024-10-23,3,Dispatch,235,230,230,0,230
2024-10-23,3,Pack,184,165,165,0,177
2024-10-23,3,Pick,216,212,212,0,0
2024-10-24,1,Dispatch,239,203,203,0,203
2024-10-24,1,Pack,206,206,234,28,206
2024-10-24,1,Pick,219,219,229,10,0
2024-10-24,2,Dispatch,226,226,264,38,257
2024-10-24,2,Pack,236,236,240,4,240
2024-10-24,2,Pick,240,240,256,16,57
2024-10-24,3,Dispatch,201,165,165,0,165
2024-10-24,3,Pack,216,212,212,0,212
2024-10-24,3,Pick,258,253,253,0,0
2024-10-25,1,Dispatch,242,206,206,0,206
2024-10-25,1,Pack,228,228,247,19,256
2024-10-25,1,Pick,259,251,257,6,10
2024-10-25,2,Dispatch,215,215,274,59,253
2024-10-25,2,Pack,218,218,244,26,222
2024-10-25,2,Pick,258,158,158,0,16
2024-10-25,3,Dispatch,224,212,212,0,212
2024-10-25,3,Pack,226,226,253,27,226
2024-10-25,3,Pick,264,167,167,0,0
2024-10-28,1,Dispatch,217,217,228,11,651
2024-10-28,1,Pack,233,233,270,37,718
2024-10-28,1,Pick,240,174,189,15,0
2024-10-28,2,Dispatch,259,259,277,18,836
2024-10-28,2,Pack,201,184,184,0,578
2024-10-28,2,Pick,225,225,251,26,0
2024-10-28,3,Dispatch,241,226,226,0,678
2024-10-28,3,Pack,220,194,194,0,609
2024-10-28,3,Pick,207,206,208,2,0
2024-10-29,1,Dispatch,255,244,244,0,277
2024-10-29,1,Pack,214,211,211,0,322
2024-10-29,1,Pick,244,193,239,46,0
2024-10-29,2,Dispatch,249,202,202,0,256
2024-10-29,2,Pack,210,210,225,15,210
2024-10-29,2,Pick,207,207,245,38,26
2024-10-29,3,Dispatch,230,194,194,0,194
2024-10-29,3,Pack,220,206,206,0,206
2024-10-29,3,Pick,207,125,147,22,0
2024-10-30,1,Dispatch,263,211,211,0,211
2024-10-30,1,Pack,195,193,193,0,193
2024-10-30,1,Pick,221,221,291,70,0
2024-10-30,2,Dispatch,260,210,210,0,210
2024-10-30,2,Pack,218,218,222,4,233
2024-10-30,2,Pick,221,161,161,0,38
2024-10-30,3,Dispatch,222,206,206,0,206
2024-10-30,3,Pack,240,125,125,0,125
2024-10-30,3,Pick,248,148,176,28,3
2024-10-31,1,Dispatch,249,193,193,0,193
2024-10-31,1,Pack,233,221,221,0,221
2024-10-31,1,Pick,248,230,311,81,24
2024-10-31,2,Dispatch,226,218,218,0,218
2024-10-31,2,Pack,192,165,165,0,169
2024-10-31,2,Pick,260,215,215,0,0
2024-10-31,3,Dispatch,212,125,125,0,125
2024-10-31,3,Pack,233,148,148,0,148
2024-10-31,3,Pick,260,253,281,28,0
2024-11-01,1,Dispatch,214,214,221,7,214
2024-11-01,1,Pack,216,216,230,14,216
2024-11-01,1,Pick,264,174,276,102,0
2024-11-01,2,Dispatch,223,165,165,0,165
2024-11-01,2,Pack,203,203,215,12,203
2024-11-01,2,Pick,209,173,173,0,0
2024-11-01,3,Dispatch,257,148,148,0,148
2024-11-01,3,Pack,195,195,253,58,195
2024-11-01,3,Pick,254,207,235,28,0
2024-11-04,1,Dispatch,224,223,223,0,676
2024-11-04,1,Pack,193,188,188,0,578
2024-11-04,1,Pick,210,210,326,116,78
2024-11-04,2,Dispatch,224,203,203,0,609
2024-11-04,2,Pack,212,185,185,0,567
2024-11-04,2,Pick,242,242,248,6,0
2024-11-04,3,Dispatch,209,195,195,0,585
2024-11-04,3,Pack,216,216,265,49,706
2024-11-04,3,Pick,245,179,207,28,0
2024-11-05,1,Dispatch,218,188,188,0,188
2024-11-05,1,Pack,227,210,210,0,210
2024-11-05,1,Pick,260,191,317,126,13
2024-11-05,2,Dispatch,230,185,185,0,185
2024-11-05,2,Pack,186,186,242,56,186
2024-11-05,2,Pick,263,232,232,0,6
2024-11-05,3,Dispatch,245,216,216,0,216
2024-11-05,3,Pack,198,198,228,30,345
2024-11-05,3,Pick,242,209,237,28,0
2024-11-06,1,Dispatch,202,202,210,8,202
2024-11-06,1,Pack,188,188,191,3,188
2024-11-06,1,Pick,259,254,317,63,398
2024-11-06,2,Dispatch,204,186,186,0,186
2024-11-06,2,Pack,238,238,288,50,294
2024-11-06,2,Pick,266,165,165,0,0
2024-11-06,3,Dispatch,210,198,198,0,198
2024-11-06,3,Pack,187,187,239,52,217
2024-11-06,3,Pick,229,157,185,28,0
2024-11-07,1,Dispatch,205,196,196,0,204
2024-11-07,1,Pack,196,196,257,61,199
2024-11-07,1,Pick,212,158,245,87,0
2024-11-07,2,Dispatch,239,238,238,0,238
2024-11-07,2,Pack,227,215,215,0,265
2024-11-07,2,Pick,254,211,211,0,0
2024-11-07,3,Dispatch,258,187,187,0,187
2024-11-07,3,Pack,186,186,209,23,238
2024-11-07,3,Pick,260,223,258,35,0
2024-11-08,1,Dispatch,227,196,196,0,196
2024-11-08,1,Pack,209,209,219,10,270
2024-11-08,1,Pick,227,227,263,36,415
2024-11-08,2,Dispatch,244,215,215,0,215
2024-11-08,2,Pack,217,211,211,0,211
2024-11-08,2,Pick,252,151,151,0,0
2024-11-08,3,Dispatch,213,186,186,0,186
2024-11-08,3,Pack,232,232,246,14,255
2024-11-08,3,Pick,220,220,256,36,0
2024-11-11,1,Dispatch,209,209,209,0,627
2024-11-11,1,Pack,205,205,237,32,625
2024-11-11,1,Pick,240,207,207,0,108
2024-11-11,2,Dispatch,250,211,211,0,633
2024-11-11,2,Pack,219,151,151,0,453
2024-11-11,2,Pick,240,232,232,0,0
2024-11-11,3,Dispatch,212,212,232,20,636
2024-11-11,3,Pack,240,234,234,0,716
2024-11-11,3,Pick,267,229,280,51,360
2024-11-12,1,Dispatch,227,205,205,0,205
2024-11-12,1,Pack,226,226,239,13,322
2024-11-12,1,Pick,268,250,250,0,0
2024-11-12,2,Dispatch,263,151,151,0,151
2024-11-12,2,Pack,234,232,232,0,232
2024-11-12,2,Pick,266,210,210,0,0
2024-11-12,3,Dispatch,216,216,254,38,276
2024-11-12,3,Pack,211,211,229,18,211
2024-11-12,3,Pick,206,178,239,61,35
2024-11-13,1,Dispatch,261,226,226,0,226
2024-11-13,1,Pack,225,225,263,38,238
2024-11-13,1,Pick,205,200,200,0,0
2024-11-13,2,Dispatch,210,210,232,22,210
2024-11-13,2,Pack,218,210,210,0,210
2024-11-13,2,Pick,208,208,236,28,0
2024-11-13,3,Dispatch,200,200,249,49,238
2024-11-13,3,Pack,196,196,196,0,214
2024-11-13,3,Pick,222,222,329,107,0
2024-11-14,1,Dispatch,223,223,225,2,223
2024-11-14,1,Pack,207,207,238,31,245
2024-11-14,1,Pick,261,224,224,0,0
2024-11-14,2,Dispatch,204,204,232,28,226
2024-11-14,2,Pack,187,187,208,21,187
2024-11-14,2,Pick,239,227,227,0,28
2024-11-14,3,Dispatch,254,245,245,0,294
2024-11-14,3,Pack,230,222,222,0,222
2024-11-14,3,Pick,209,209,290,81,212
2024-11-15,1,Dispatch,225,209,209,0,211
2024-11-15,1,Pack,241,241,255,14,272
2024-11-15,1,Pick,213,213,238,25,0
2024-11-15,2,Dispatch,245,215,215,0,243
2024-11-15,2,Pack,194,194,248,54,215
2024-11-15,2,Pick,210,210,301,91,0
2024-11-15,3,Dispatch,249,222,222,0,222
2024-11-15,3,Pack,205,205,209,4,205
2024-11-15,3,Pick,254,242,242,0,81
2024-11-18,1,Dispatch,238,238,241,3,714
2024-11-18,1,Pack,205,205,227,22,629
2024-11-18,1,Pick,230,230,269,39,75
2024-11-18,2,Dispatch,215,194,194,0,582
2024-11-18,2,Pack,211,211,264,53,687
2024-11-18,2,Pick,244,244,245,1,273
2024-11-18,3,Dispatch,222,205,205,0,615
2024-11-18,3,Pack,200,200,246,46,604
2024-11-18,3,Pick,253,186,186,0,0
2024-11-19,1,Dispatch,217,208,208,0,217
2024-11-19,1,Pack,191,191,252,61,257
2024-11-19,1,Pick,267,263,263,0,39
2024-11-19,2,Dispatch,259,211,211,0,211
2024-11-19,2,Pack,226,226,297,71,385
2024-11-19,2,Pick,224,218,218,0,1
2024-11-19,3,Dispatch,213,200,200,0,200
2024-11-19,3,Pack,223,223,232,9,361
2024-11-19,3,Pick,256,219,224,5,0
2024-11-20,1,Dispatch,261,191,191,0,191
2024-11-20,1,Pack,234,234,324,90,295
2024-11-20,1,Pick,249,193,193,0,0
2024-11-20,2,Dispatch,238,226,226,0,226
2024-11-20,2,Pack,195,195,289,94,266
2024-11-20,2,Pick,244,200,200,0,0
2024-11-20,3,Dispatch,215,215,223,8,215
2024-11-20,3,Pack,193,193,228,35,202
2024-11-20,3,Pick,255,182,182,0,5
2024-11-21,1,Dispatch,207,207,234,27,207
2024-11-21,1,Pack,228,228,283,55,318
2024-11-21,1,Pick,243,243,256,13,0
2024-11-21,2,Dispatch,237,195,195,0,195
2024-11-21,2,Pack,223,223,294,71,317
2024-11-21,2,Pick,244,231,231,0,0
2024-11-21,3,Dispatch,245,201,201,0,209
2024-11-21,3,Pack,204,204,217,13,239
2024-11-21,3,Pick,243,202,202,0,0
2024-11-22,1,Dispatch,236,236,255,19,263
2024-11-22,1,Pack,195,195,298,103,250
2024-11-22,1,Pick,227,194,200,6,13
2024-11-22,2,Dispatch,218,218,223,5,218
2024-11-22,2,Pack,186,186,302,116,257
2024-11-22,2,Pick,252,159,173,14,0
2024-11-22,3,Dispatch,233,204,204,0,204
2024-11-22,3,Pack,234,215,215,0,228
2024-11-22,3,Pick,257,198,198,0,0
2024-11-25,1,Dispatch,238,214,214,0,661
2024-11-25,1,Pack,191,191,297,106,676
2024-11-25,1,Pick,257,186,186,0,18
2024-11-25,2,Dispatch,220,191,191,0,578
2024-11-25,2,Pack,225,225,275,50,791
2024-11-25,2,Pick,242,186,195,9,42
2024-11-25,3,Dispatch,200,200,215,15,600
2024-11-25,3,Pack,210,198,198,0,594
2024-11-25,3,Pick,243,223,223,0,0
2024-11-26,1,Dispatch,237,191,191,0,191
2024-11-26,1,Pack,224,224,292,68,542
2024-11-26,1,Pick,217,154,154,0,0
2024-11-26,2,Dispatch,230,225,225,0,225
2024-11-26,2,Pack,220,220,236,16,370
2024-11-26,2,Pick,217,217,238,21,0
2024-11-26,3,Dispatch,254,213,213,0,258
2024-11-26,3,Pack,212,212,223,11,212
2024-11-26,3,Pick,223,156,157,1,0
2024-11-27,1,Dispatch,232,224,224,0,224
2024-11-27,1,Pack,219,219,222,3,287
2024-11-27,1,Pick,241,241,248,7,0
2024-11-27,2,Dispatch,256,220,220,0,220
2024-11-27,2,Pack,198,198,233,35,214
2024-11-27,2,Pick,242,213,222,9,12
2024-11-27,3,Dispatch,242,212,212,0,212
2024-11-27,3,Pack,219,167,167,0,178
2024-11-27,3,Pick,238,115,168,53,0
2024-11-28,1,Dispatch,254,219,219,0,219
2024-11-28,1,Pack,239,239,244,5,242
2024-11-28,1,Pick,252,214,214,0,7
2024-11-28,2,Dispatch,242,198,198,0,198
2024-11-28,2,Pack,184,184,248,64,219
2024-11-28,2,Pick,220,220,238,18,0
2024-11-28,3,Dispatch,204,167,167,0,167
2024-11-28,3,Pack,202,115,115,0,115
2024-11-28,3,Pick,245,231,263,32,21
2024-11-29,1,Dispatch,208,208,239,31,208
2024-11-29,1,Pack,193,193,219,26,198
2024-11-29,1,Pick,209,205,205,0,0
2024-11-29,2,Dispatch,236,184,184,0,184
2024-11-29,2,Pack,195,195,284,89,259
2024-11-29,2,Pick,226,204,226,22,8
2024-11-29,3,Dispatch,255,115,115,0,115
2024-11-29,3,Pack,229,229,231,2,229
2024-11-29,3,Pick,218,218,273,55,20
2024-12-02,1,Dispatch,237,224,224,0,703
2024-12-02,1,Pack,192,192,231,39,602
2024-12-02,1,Pick,206,194,225,31,0
2024-12-02,2,Dispatch,206,195,195,0,585
2024-12-02,2,Pack,235,235,293,58,794
2024-12-02,2,Pick,248,160,175,15,99
2024-12-02,3,Dispatch,211,211,229,18,633
2024-12-02,3,Pack,240,220,220,0,662
2024-12-02,3,Pick,221,213,213,0,210
2024-12-03,1,Dispatch,257,192,192,0,192
2024-12-03,1,Pack,215,215,233,18,332
2024-12-03,1,Pick,208,157,188,31,0
2024-12-03,2,Dispatch,245,235,235,0,235
2024-12-03,2,Pack,202,202,218,16,376
2024-12-03,2,Pick,233,176,208,32,0
2024-12-03,3,Dispatch,247,238,238,0,292
2024-12-03,3,Pack,208,208,213,5,208
2024-12-03,3,Pick,242,162,162,0,0
2024-12-04,1,Dispatch,234,215,215,0,215
2024-12-04,1,Pack,186,175,175,0,193
2024-12-04,1,Pick,215,215,215,0,62
2024-12-04,2,Dispatch,257,202,202,0,202
2024-12-04,2,Pack,184,184,192,8,200
2024-12-04,2,Pick,208,197,203,6,39
2024-12-04,3,Dispatch,261,208,208,0,208
2024-12-04,3,Pack,227,167,167,0,172
2024-12-04,3,Pick,244,140,151,11,0
2024-12-05,1,Dispatch,219,175,175,0,175
2024-12-05,1,Pack,194,194,215,21,194
2024-12-05,1,Pick,219,206,206,0,0
2024-12-05,2,Dispatch,263,184,184,0,184
2024-12-05,2,Pack,219,205,205,0,213
2024-12-05,2,Pick,249,161,167,6,0
2024-12-05,3,Dispatch,214,167,167,0,167
2024-12-05,3,Pack,228,140,140,0,140
2024-12-05,3,Pick,231,209,220,11,0
2024-12-06,1,Dispatch,252,194,194,0,194
2024-12-06,1,Pack,210,210,227,17,231
2024-12-06,1,Pick,223,204,205,1,0
2024-12-06,2,Dispatch,253,205,205,0,205
2024-12-06,2,Pack,208,161,161,0,161
2024-12-06,2,Pick,260,225,231,6,0
2024-12-06,3,Dispatch,203,140,140,0,140
2024-12-06,3,Pack,206,206,209,3,206
2024-12-06,3,Pick,223,128,154,26,0
2024-12-09,1,Dispatch,245,210,210,0,630
2024-12-09,1,Pack,207,207,221,14,638
2024-12-09,1,Pick,241,219,220,1,0
2024-12-09,2,Dispatch,206,161,161,0,483
2024-12-09,2,Pack,212,212,225,13,636
2024-12-09,2,Pick,212,173,177,4,42
2024-12-09,3,Dispatch,222,206,206,0,618
2024-12-09,3,Pack,216,131,131,0,396
2024-12-09,3,Pick,249,175,201,26,0
2024-12-10,1,Dispatch,215,207,207,0,207
2024-12-10,1,Pack,233,233,233,0,275
2024-12-10,1,Pick,205,138,139,1,0
2024-12-10,2,Dispatch,203,203,212,9,203
2024-12-10,2,Pack,187,186,186,0,225
2024-12-10,2,Pick,250,147,157,10,0
2024-12-10,3,Dispatch,227,131,131,0,131
2024-12-10,3,Pack,222,175,175,0,175
2024-12-10,3,Pick,234,96,143,47,0
2024-12-11,1,Dispatch,209,209,233,24,209
2024-12-11,1,Pack,204,138,138,0,138
2024-12-11,1,Pick,267,153,153,0,5
2024-12-11,2,Dispatch,203,195,195,0,204
2024-12-11,2,Pack,233,147,147,0,147
2024-12-11,2,Pick,248,130,158,28,0
2024-12-11,3,Dispatch,231,175,175,0,175
2024-12-11,3,Pack,186,96,96,0,96
2024-12-11,3,Pick,250,157,206,49,0
2024-12-12,1,Dispatch,213,162,162,0,186
2024-12-12,1,Pack,227,153,153,0,153
2024-12-12,1,Pick,231,168,168,0,0
2024-12-12,2,Dispatch,259,147,147,0,147
2024-12-12,2,Pack,225,130,130,0,130
2024-12-12,2,Pick,220,155,183,28,0
2024-12-12,3,Dispatch,255,96,96,0,96
2024-12-12,3,Pack,216,157,157,0,157
2024-12-12,3,Pick,219,135,184,49,0
2024-12-13,1,Dispatch,220,153,153,0,153
2024-12-13,1,Pack,212,168,168,0,168
2024-12-13,1,Pick,256,198,198,0,0
2024-12-13,2,Dispatch,202,130,130,0,130
2024-12-13,2,Pack,238,155,155,0,155
2024-12-13,2,Pick,245,183,211,28,0
2024-12-13,3,Dispatch,202,157,157,0,157
2024-12-13,3,Pack,204,135,135,0,135
2024-12-13,3,Pick,253,131,187,56,0
2024-12-16,1,Dispatch,220,168,168,0,504
2024-12-16,1,Pack,218,198,198,0,594
2024-12-16,1,Pick,236,169,169,0,0
2024-12-16,2,Dispatch,225,155,155,0,465
2024-12-16,2,Pack,217,183,183,0,549
2024-12-16,2,Pick,221,216,216,0,154
2024-12-16,3,Dispatch,212,135,135,0,405
2024-12-16,3,Pack,240,131,131,0,393
2024-12-16,3,Pick,251,244,244,0,439
2024-12-17,1,Dispatch,261,198,198,0,198
2024-12-17,1,Pack,204,169,169,0,169
2024-12-17,1,Pick,225,114,114,0,0
2024-12-17,2,Dispatch,219,183,183,0,183
2024-12-17,2,Pack,221,216,216,0,216
2024-12-17,2,Pick,226,126,126,0,0
2024-12-17,3,Dispatch,219,131,131,0,131
2024-12-17,3,Pack,193,193,244,51,193
2024-12-17,3,Pick,234,133,148,15,0
2024-12-18,1,Dispatch,230,169,169,0,169
2024-12-18,1,Pack,207,114,114,0,114
2024-12-18,1,Pick,215,188,188,0,0
2024-12-18,2,Dispatch,261,216,216,0,216
2024-12-18,2,Pack,190,126,126,0,126
2024-12-18,2,Pick,251,202,202,0,0
2024-12-18,3,Dispatch,215,193,193,0,193
2024-12-18,3,Pack,197,184,184,0,235
2024-12-18,3,Pick,214,193,208,15,0
2024-12-19,1,Dispatch,239,114,114,0,114
2024-12-19,1,Pack,220,188,188,0,188
2024-12-19,1,Pick,255,191,191,0,0
2024-12-19,2,Dispatch,236,126,126,0,126
2024-12-19,2,Pack,231,202,202,0,202
2024-12-19,2,Pick,237,170,170,0,0
2024-12-19,3,Dispatch,250,184,184,0,184
2024-12-19,3,Pack,238,193,193,0,193
2024-12-19,3,Pick,268,161,176,15,0
2024-12-20,1,Dispatch,227,188,188,0,188
2024-12-20,1,Pack,224,191,191,0,191
2024-12-20,1,Pick,256,177,177,0,0
2024-12-20,2,Dispatch,249,202,202,0,202
2024-12-20,2,Pack,193,170,170,0,170
2024-12-20,2,Pick,253,168,168,0,0
2024-12-20,3,Dispatch,245,193,193,0,193
2024-12-20,3,Pack,188,161,161,0,161
2024-12-20,3,Pick,243,141,156,15,0
2024-12-23,1,Dispatch,205,191,191,0,573
2024-12-23,1,Pack,227,177,177,0,531
2024-12-23,1,Pick,210,210,217,7,0
2024-12-23,2,Dispatch,242,170,170,0,510
2024-12-23,2,Pack,230,168,168,0,504
2024-12-23,2,Pick,205,176,176,0,0
2024-12-23,3,Dispatch,205,161,161,0,483
2024-12-23,3,Pack,207,141,141,0,423
2024-12-23,3,Pick,234,183,183,0,90
2024-12-24,1,Dispatch,239,177,177,0,177
2024-12-24,1,Pack,219,210,210,0,210
2024-12-24,1,Pick,256,140,140,0,7
2024-12-24,2,Dispatch,241,168,168,0,168
2024-12-24,2,Pack,219,176,176,0,176
2024-12-24,2,Pick,218,218,219,1,0
2024-12-24,3,Dispatch,253,141,141,0,141
2024-12-24,3,Pack,196,183,183,0,183
2024-12-24,3,Pick,238,168,168,0,0
2024-12-25,1,Dispatch,263,210,210,0,210
2024-12-25,1,Pack,214,140,140,0,140
2024-12-25,1,Pick,257,217,217,0,0
2024-12-25,2,Dispatch,214,176,176,0,176
2024-12-25,2,Pack,190,190,218,28,190
2024-12-25,2,Pick,233,207,207,0,1
2024-12-25,3,Dispatch,256,183,183,0,183
2024-12-25,3,Pack,205,168,168,0,168
2024-12-25,3,Pick,251,189,189,0,0
2024-12-26,1,Dispatch,211,140,140,0,140
2024-12-26,1,Pack,203,203,217,14,203
2024-12-26,1,Pick,225,132,132,0,0
2024-12-26,2,Dispatch,202,190,190,0,190
2024-12-26,2,Pack,239,235,235,0,263
2024-12-26,2,Pick,225,179,179,0,0
2024-12-26,3,Dispatch,257,168,168,0,168
2024-12-26,3,Pack,202,189,189,0,189
2024-12-26,3,Pick,253,150,150,0,0
2024-12-27,1,Dispatch,232,203,203,0,203
2024-12-27,1,Pack,184,146,146,0,160
2024-12-27,1,Pick,259,135,135,0,0
2024-12-27,2,Dispatch,253,235,235,0,235
2024-12-27,2,Pack,200,179,179,0,179
2024-12-27,2,Pick,239,169,169,0,0
2024-12-27,3,Dispatch,240,189,189,0,189
2024-12-27,3,Pack,203,150,150,0,150
2024-12-27,3,Pick,208,188,188,0,0
2024-12-30,1,Dispatch,213,146,146,0,438
2024-12-30,1,Pack,233,135,135,0,405
2024-12-30,1,Pick,207,156,156,0,0
2024-12-30,2,Dispatch,219,179,179,0,537
2024-12-30,2,Pack,196,169,169,0,507
2024-12-30,2,Pick,205,162,162,0,0
2024-12-30,3,Dispatch,205,150,150,0,450
2024-12-30,3,Pack,188,188,188,0,564
2024-12-30,3,Pick,211,173,173,0,0
2024-12-31,1,Dispatch,262,135,135,0,135
2024-12-31,1,Pack,203,156,156,0,156
2024-12-31,1,Pick,244,138,138,0,0
2024-12-31,2,Dispatch,245,169,169,0,169
2024-12-31,2,Pack,187,162,162,0,162
2024-12-31,2,Pick,249,168,168,0,0
2024-12-31,3,Dispatch,239,188,188,0,188
2024-12-31,3,Pack,237,173,173,0,173
2024-12-31,3,Pick,213,193,193,0,0
2025-01-01,1,Dispatch,244,156,156,0,156
2025-01-01,1,Pack,199,138,138,0,138
2025-01-01,1,Pick,244,114,114,0,0
2025-01-01,2,Dispatch,261,162,162,0,162
2025-01-01,2,Pack,220,168,168,0,168
2025-01-01,2,Pick,205,140,140,0,0
2025-01-01,3,Dispatch,202,173,173,0,173
2025-01-01,3,Pack,211,193,193,0,193
2025-01-01,3,Pick,231,159,159,0,0
2025-01-02,1,Dispatch,250,138,138,0,138
2025-01-02,1,Pack,234,114,114,0,114
2025-01-02,1,Pick,223,146,146,0,0
2025-01-02,2,Dispatch,247,168,168,0,168
2025-01-02,2,Pack,215,140,140,0,140
2025-01-02,2,Pick,220,168,188,20,0
2025-01-02,3,Dispatch,205,193,193,0,193
2025-01-02,3,Pack,206,159,159,0,159
2025-01-02,3,Pick,244,141,141,0,0
2025-01-03,1,Dispatch,247,114,114,0,114
2025-01-03,1,Pack,239,146,146,0,146
2025-01-03,1,Pick,247,155,155,0,0
2025-01-03,2,Dispatch,256,140,140,0,140
2025-01-03,2,Pack,196,168,168,0,168
2025-01-03,2,Pick,257,147,167,20,0
2025-01-03,3,Dispatch,200,159,159,0,159
2025-01-03,3,Pack,216,141,141,0,141
2025-01-03,3,Pick,217,151,151,0,0
2025-01-06,1,Dispatch,203,146,146,0,438
2025-01-06,1,Pack,188,155,155,0,465
2025-01-06,1,Pick,242,144,144,0,0
2025-01-06,2,Dispatch,221,168,168,0,504
2025-01-06,2,Pack,196,147,147,0,441
2025-01-06,2,Pick,208,158,178,20,0
2025-01-06,3,Dispatch,228,141,141,0,423
2025-01-06,3,Pack,218,151,151,0,453
2025-01-06,3,Pick,241,146,146,0,0
2025-01-07,1,Dispatch,239,155,155,0,155
2025-01-07,1,Pack,233,144,144,0,144
2025-01-07,1,Pick,213,129,129,0,0
2025-01-07,2,Dispatch,207,147,147,0,147
2025-01-07,2,Pack,185,158,158,0,158
2025-01-07,2,Pick,211,126,146,20,0
2025-01-07,3,Dispatch,229,151,151,0,151
2025-01-07,3,Pack,226,146,146,0,146
2025-01-07,3,Pick,247,165,165,0,0
2025-01-08,1,Dispatch,209,144,144,0,144
2025-01-08,1,Pack,230,129,129,0,129
2025-01-08,1,Pick,250,222,222,0,0
2025-01-08,2,Dispatch,247,158,158,0,158
2025-01-08,2,Pack,209,126,126,0,126
2025-01-08,2,Pick,213,170,170,0,120
2025-01-08,3,Dispatch,249,146,146,0,146
2025-01-08,3,Pack,192,165,165,0,165
2025-01-08,3,Pick,244,148,148,0,0
2025-01-09,1,Dispatch,224,129,129,0,129
2025-01-09,1,Pack,235,222,222,0,222
2025-01-09,1,Pick,263,186,186,0,0
2025-01-09,2,Dispatch,208,126,126,0,126
2025-01-09,2,Pack,229,170,170,0,170
2025-01-09,2,Pick,206,172,172,0,0
2025-01-09,3,Dispatch,235,165,165,0,165
2025-01-09,3,Pack,201,148,148,0,148
2025-01-09,3,Pick,231,158,158,0,0
2025-01-10,1,Dispatch,231,222,222,0,222
2025-01-10,1,Pack,229,186,186,0,186
2025-01-10,1,Pick,206,206,211,5,0
2025-01-10,2,Dispatch,208,170,170,0,170
2025-01-10,2,Pack,191,172,172,0,172
2025-01-10,2,Pick,248,131,131,0,0
2025-01-10,3,Dispatch,202,148,148,0,148
2025-01-10,3,Pack,207,158,158,0,158
2025-01-10,3,Pick,249,140,140,0,0
2025-01-13,1,Dispatch,253,186,186,0,558
2025-01-13,1,Pack,185,185,206,21,555
2025-01-13,1,Pick,253,204,204,0,15
2025-01-13,2,Dispatch,248,172,172,0,516
2025-01-13,2,Pack,211,131,131,0,393
2025-01-13,2,Pick,234,159,172,13,0
2025-01-13,3,Dispatch,253,158,158,0,474
2025-01-13,3,Pack,217,140,140,0,420
2025-01-13,3,Pick,215,178,178,0,0
2025-01-14,1,Dispatch,221,185,185,0,185
2025-01-14,1,Pack,204,204,225,21,267
2025-01-14,1,Pick,241,158,158,0,0
2025-01-14,2,Dispatch,236,131,131,0,131
2025-01-14,2,Pack,207,159,159,0,159
2025-01-14,2,Pick,245,197,210,13,0
2025-01-14,3,Dispatch,203,140,140,0,140
2025-01-14,3,Pack,230,178,178,0,178
2025-01-14,3,Pick,255,247,247,0,0
2025-01-15,1,Dispatch,208,204,204,0,204
2025-01-15,1,Pack,223,179,179,0,200
2025-01-15,1,Pick,230,182,182,0,0
