Date,WarehouseID,ProductID,OpeningUnits,ReceivedUnits,ShippedUnits,StorageUnits,WIPUnits,ClosingUnits,ClosingValueUSD,DailyValueSumUSD,CalendarDays,StockoutDays,Age0to30USD,Age31to60USD,Age61to90USD,Age91to180USD,AgeOver180USD
2024-11-30,1,17,121,155,73,161,42,203,15017.94,219868.56,30,0,11466.9,0.0,443.88,0.0,0.0
2024-11-30,1,18,191,147,100,213,25,238,11121.74,225098.41,30,0,6869.31,3084.18,0.0,0.0,0.0
2024-11-30,1,19,189,154,200,143,0,143,1950.52,50495.28,30,0,1950.52,0.0,0.0,0.0,0.0
2024-11-30,1,20,85,143,133,95,0,95,5557.5,198022.5,30,0,5557.5,0.0,0.0,0.0,0.0
2024-11-30,1,21,174,149,128,179,16,195,4169.1,76005.9,30,0,3185.62,641.4,0.0,0.0,0.0
2024-11-30,1,22,98,144,129,113,0,113,2118.75,72543.75,30,0,2118.75,0.0,0.0,0.0,0.0
2024-11-30,1,23,183,0,128,43,12,55,4401.65,271461.76,30,0,0.0,3441.29,0.0,0.0,0.0
2024-11-30,1,24,0,150,142,8,0,8,649.04,83888.42,30,5,649.04,0.0,0.0,0.0,0.0
2024-11-30,1,25,101,146,101,115,31,146,1912.6,52924.0,30,0,1506.5,0.0,0.0,0.0,0.0
2024-11-30,1,26,181,144,174,151,0,151,8400.13,225190.24,30,0,8010.72,389.41,0.0,0.0,0.0
2024-11-30,1,27,2,320,150,172,0,172,13538.12,230935.14,30,1,13538.12,0.0,0.0,0.0,0.0
2024-11-30,1,28,60,159,132,87,0,87,879.57,38862.84,30,0,879.57,0.0,0.0,0.0,0.0
2024-11-30,1,29,88,150,164,66,8,74,1074.48,42572.64,30,0,958.32,0.0,0.0,0.0,0.0
2024-11-30,1,30,153,146,150,129,20,149,4461.06,90867.9,30,0,3862.26,0.0,0.0,0.0,0.0
2024-11-30,1,31,72,146,102,116,0,116,2488.2,74431.5,30,0,2488.2,0.0,0.0,0.0,0.0
2024-11-30,1,32,106,126,155,77,0,77,813.12,28744.32,30,0,813.12,0.0,0.0,0.0,0.0
2024-11-30,2,1,164,0,48,102,14,116,8970.28,349067.62,30,0,0.0,7887.66,0.0,0.0,0.0
2024-11-30,2,2,170,0,167,3,0,3,176.4,177576.0,30,0,0.0,176.4,0.0,0.0,0.0
2024-11-30,2,3,81,157,153,69,16,85,2880.65,121631.21,30,0,2338.41,0.0,0.0,0.0,0.0
2024-11-30,2,4,215,0,103,61,51,112,8756.16,380189.34,30,0,0.0,4768.98,0.0,0.0,0.0
2024-11-30,2,5,161,152,174,125,14,139,781.18,19951.0,30,0,702.5,0.0,0.0,0.0,0.0
2024-11-30,2,6,70,144,204,0,10,10,110.4,20832.48,30,1,0.0,0.0,0.0,0.0,0.0
2024-11-30,2,7,88,290,173,176,29,205,11600.95,229585.63,30,0,9959.84,0.0,0.0,0.0,0.0
2024-11-30,2,8,129,136,107,148,10,158,7354.9,162925.0,30,0,6330.8,558.6,0.0,0.0,0.0
2024-11-30,2,9,177,161,143,148,47,195,1992.9,43005.76,30,0,1512.56,0.0,0.0,0.0,0.0
2024-11-30,2,10,148,151,209,73,17,90,5717.7,251642.33,30,0,4637.69,0.0,0.0,0.0,0.0
2024-11-30,2,11,131,141,123,139,10,149,7961.07,189836.79,30,0,7426.77,0.0,0.0,0.0,0.0
2024-11-30,2,12,73,151,98,109,17,126,7384.86,282324.37,30,0,6388.49,0.0,0.0,0.0,0.0
2024-11-30,2,13,136,148,103,161,20,181,13249.2,315931.2,30,0,10833.6,951.6,0.0,0.0,0.0
2024-11-30,2,14,190,172,155,173,34,207,12422.07,254262.37,30,0,10321.72,60.01,0.0,0.0,0.0
2024-11-30,2,15,59,156,128,61,26,87,4020.27,193527.48,30,0,2818.81,0.0,0.0,0.0,0.0
2024-11-30,2,16,127,122,153,88,8,96,2139.84,74448.6,30,0,1961.52,0.0,0.0,0.0,0.0
2024-11-30,2,17,105,150,187,61,7,68,5030.64,162903.96,30,0,4512.78,0.0,0.0,0.0,0.0
2024-11-30,2,18,121,144,166,72,27,99,4626.27,172947.73,30,0,3364.56,0.0,0.0,0.0,0.0
2024-11-30,2,19,98,141,88,123,28,151,2059.64,57710.84,30,0,1677.72,0.0,0.0,0.0,0.0
2024-11-30,2,20,129,160,162,114,13,127,7429.5,121621.5,30,1,6669.0,0.0,0.0,0.0,0.0
2024-11-30,2,21,182,0,182,0,0,0,0.0,63391.7,30,5,0.0,0.0,0.0,0.0,0.0
2024-11-30,2,22,102,149,112,139,0,139,2606.25,81525.0,30,0,2606.25,0.0,0.0,0.0,0.0
2024-11-30,2,23,197,141,190,144,4,148,11844.44,278904.55,30,0,11524.32,0.0,0.0,0.0,0.0
2024-11-30,2,24,93,124,101,103,13,116,9411.08,233005.36,30,0,8356.39,0.0,0.0,0.0,0.0
2024-11-30,2,25,130,176,99,203,4,207,2711.7,34859.1,30,0,2305.6,353.7,0.0,0.0,0.0
2024-11-30,2,26,108,146,67,187,0,187,10402.81,191200.31,30,0,8121.98,2280.83,0.0,0.0,0.0
2024-11-30,2,27,153,0,68,85,0,85,6690.35,266197.22,30,0,0.0,6690.35,0.0,0.0,0.0
2024-11-30,2,28,167,158,142,173,10,183,1850.13,34222.35,30,0,1597.38,151.65,0.0,0.0,0.0
2024-11-30,2,29,163,143,192,104,10,114,1655.28,43385.76,30,0,1510.08,0.0,0.0,0.0,0.0
2024-11-30,2,30,209,0,107,78,24,102,3053.88,130089.3,30,0,0.0,2335.32,0.0,0.0,0.0
2024-11-30,2,31,58,160,8,210,0,210,4504.5,139596.6,30,0,3432.0,0.0,1072.5,0.0,0.0
2024-11-30,2,32,54,262,133,158,25,183,1932.48,34636.8,30,0,1668.48,0.0,0.0,0.0,0.0
2024-11-30,3,1,119,149,126,142,0,142,10980.86,242584.21,30,0,10980.86,0.0,0.0,0.0,0.0
2024-11-30,3,2,176,143,91,221,7,228,13406.4,268186.8,30,0,8408.4,4586.4,0.0,0.0,0.0
2024-11-30,3,3,155,147,112,162,28,190,6439.1,152810.01,30,0,4981.83,508.35,0.0,0.0,0.0
2024-11-30,3,4,157,154,109,184,18,202,15792.36,357517.14,30,0,12039.72,2345.4,0.0,0.0,0.0
2024-11-30,3,5,227,0,133,94,0,94,528.28,26807.4,30,0,0.0,528.28,0.0,0.0,0.0
2024-11-30,3,6,191,160,172,144,35,179,1976.16,41698.08,30,0,1589.76,0.0,0.0,0.0,0.0
2024-11-30,3,7,173,0,36,130,7,137,7752.83,270896.33,30,0,0.0,7356.7,0.0,0.0,0.0
2024-11-30,3,8,148,130,148,120,10,130,6051.5,132807.15,30,2,5586.0,0.0,0.0,0.0,0.0
2024-11-30,3,9,94,334,217,211,0,211,2156.42,29607.34,30,3,2156.42,0.0,0.0,0.0,0.0
2024-11-30,3,10,177,155,177,120,35,155,9847.15,237030.43,30,2,7623.6,0.0,0.0,0.0,0.0
2024-11-30,3,11,198,0,101,91,6,97,5182.71,225474.6,30,0,0.0,4862.13,0.0,0.0,0.0
2024-11-30,3,12,74,147,110,93,18,111,6505.71,278045.84,30,0,5450.73,0.0,0.0,0.0,0.0
2024-11-30,3,13,93,302,219,155,21,176,12883.2,262129.2,30,0,11346.0,0.0,0.0,0.0,0.0
2024-11-30,3,14,77,147,43,181,0,181,10861.81,328314.71,30,0,8821.47,2040.34,0.0,0.0,0.0
2024-11-30,3,15,142,0,122,20,0,20,924.2,115340.16,30,0,0.0,924.2,0.0,0.0,0.0
2024-11-30,3,16,111,130,164,77,0,77,1716.33,53496.0,30,1,1716.33,0.0,0.0,0.0,0.0
2024-11-30,3,17,0,303,150,131,22,153,11318.94,185541.84,30,6,9691.38,0.0,0.0,0.0,0.0
2024-11-30,3,18,48,149,136,50,11,61,2850.53,106871.51,30,3,2336.5,0.0,0.0,0.0,0.0
2024-11-30,3,19,123,151,137,127,10,137,1868.68,46962.52,30,0,1732.28,0.0,0.0,0.0,0.0
2024-11-30,3,20,143,144,136,109,42,151,8833.5,275184.0,30,0,6376.5,0.0,0.0,0.0,0.0
2024-11-30,3,21,190,141,183,148,0,148,3164.24,78934.96,30,0,3014.58,149.66,0.0,0.0,0.0
2024-11-30,3,22,96,159,118,105,32,137,2568.75,71400.0,30,0,1968.75,0.0,0.0,0.0,0.0
2024-11-30,3,23,151,152,141,162,0,162,12964.86,373099.86,30,0,12164.56,800.3,0.0,0.0,0.0
2024-11-30,3,24,42,136,146,10,22,32,2596.16,210532.35,30,0,811.3,0.0,0.0,0.0,0.0
2024-11-30,3,25,90,144,68,166,0,166,2174.6,52583.4,30,0,1886.4,288.2,0.0,0.0,0.0
2024-11-30,3,26,166,0,51,112,3,115,6397.45,225412.76,30,0,0.0,6230.56,0.0,0.0,0.0
2024-11-30,3,27,136,0,88,48,0,48,3778.08,196932.42,30,0,0.0,3778.08,0.0,0.0,0.0
2024-11-30,3,28,128,0,128,0,0,0,0.0,21069.24,30,4,0.0,0.0,0.0,0.0,0.0
2024-11-30,3,29,92,299,206,143,42,185,2686.2,51081.36,30,0,2076.36,0.0,0.0,0.0,0.0
2024-11-30,3,30,165,175,160,165,15,180,5389.2,118712.1,30,0,4940.1,0.0,0.0,0.0,0.0
2024-11-30,3,31,127,0,72,8,47,55,1179.75,55190.85,30,0,0.0,0.0,171.6,0.0,0.0
2024-11-30,3,32,156,126,157,107,18,125,1320.0,35819.52,30,0,1129.92,0.0,0.0,0.0,0.0
2024-12-31,1,1,93,164,131,120,6,126,9743.58,317980.96,31,0,9279.6,0.0,0.0,0.0,0.0
2024-12-31,1,2,81,291,121,244,7,251,14758.8,257308.8,31,0,14347.2,0.0,0.0,0.0,0.0
2024-12-31,1,3,16,146,93,50,19,69,2338.41,124918.54,31,0,1694.5,0.0,0.0,0.0,0.0
2024-12-31,1,4,34,149,135,39,9,48,3752.64,232429.14,31,2,3049.02,0.0,0.0,0.0,0.0
2024-12-31,1,5,185,156,144,186,11,197,1107.14,22598.02,31,0,876.72,168.6,0.0,0.0,0.0
2024-12-31,1,6,110,141,113,138,0,138,1523.52,63866.4,31,0,1523.52,0.0,0.0,0.0,0.0
2024-12-31,1,7,94,308,220,179,3,182,10299.38,204176.72,31,0,10129.61,0.0,0.0,0.0,0.0
2024-12-31,1,8,102,128,100,115,15,130,6051.5,184896.6,31,0,5353.25,0.0,0.0,0.0,0.0
2024-12-31,1,9,144,0,82,62,0,62,633.64,35534.94,31,0,0.0,633.64,0.0,0.0,0.0
2024-12-31,1,10,100,177,153,106,18,124,7877.72,278388.46,31,0,6734.18,0.0,0.0,0.0,0.0
2024-12-31,1,11,209,0,107,102,0,102,5449.86,232954.8,31,0,0.0,5449.86,0.0,0.0,0.0
2024-12-31,1,12,38,144,107,75,0,75,4395.75,223890.2,31,0,4395.75,0.0,0.0,0.0,0.0
2024-12-31,1,13,154,182,159,169,8,177,12956.4,323397.6,31,0,12370.8,0.0,0.0,0.0,0.0
2024-12-31,1,14,167,0,77,90,0,90,5400.9,206914.48,31,0,0.0,5400.9,0.0,0.0,0.0
2024-12-31,1,15,140,157,131,158,8,166,7670.86,214368.19,31,0,7254.97,46.21,0.0,0.0,0.0
2024-12-31,1,16,114,122,48,176,12,188,4190.52,100839.96,31,0,2719.38,1203.66,0.0,0.0,0.0
2024-12-31,1,17,203,157,163,197,0,197,14574.06,288004.14,31,0,11614.86,2959.2,0.0,0.0,0.0
2024-12-31,1,18,238,0,129,90,19,109,5093.57,228229.32,31,0,0.0,4205.7,0.0,0.0,0.0
2024-12-31,1,19,143,144,88,177,22,199,2714.36,57219.8,31,0,1964.16,450.12,0.0,0.0,0.0
2024-12-31,1,20,95,146,95,114,32,146,8541.0,300982.5,31,0,6669.0,0.0,0.0,0.0,0.0
2024-12-31,1,21,195,143,110,216,12,228,4874.64,88278.02,31,0,3057.34,1560.74,0.0,0.0,0.0
2024-12-31,1,22,113,146,180,72,7,79,1481.25,76893.75,31,0,1350.0,0.0,0.0,0.0,0.0
2024-12-31,1,23,55,295,154,186,10,196,15685.88,291229.17,31,0,14885.58,0.0,0.0,0.0,0.0
2024-12-31,1,24,8,284,113,167,12,179,14522.27,328495.37,31,0,13548.71,0.0,0.0,0.0,0.0
2024-12-31,1,25,146,145,160,131,0,131,1716.1,49321.5,31,0,1716.1,0.0,0.0,0.0,0.0
2024-12-31,1,26,151,143,172,122,0,122,6786.86,224689.57,31,0,6786.86,0.0,0.0,0.0,0.0
2024-12-31,1,27,172,142,175,139,0,139,10940.69,346481.42,31,0,10940.69,0.0,0.0,0.0,0.0
2024-12-31,1,28,87,147,109,119,6,125,1263.75,59204.16,31,0,1203.09,0.0,0.0,0.0,0.0
2024-12-31,1,29,74,150,138,76,10,86,1248.72,48438.72,31,0,1103.52,0.0,0.0,0.0,0.0
2024-12-31,1,30,149,148,80,217,0,217,6496.98,99999.6,31,0,4431.12,2065.86,0.0,0.0,0.0
2024-12-31,1,31,116,144,42,185,33,218,4676.1,79236.3,31,0,3088.8,879.45,0.0,0.0,0.0
2024-12-31,1,32,77,258,151,169,15,184,1943.04,28522.56,31,3,1784.64,0.0,0.0,0.0,0.0
2024-12-31,2,1,116,169,109,169,7,176,13610.08,361131.1,31,0,13068.77,0.0,0.0,0.0,0.0
2024-12-31,2,2,3,284,60,227,0,227,13347.6,173636.4,31,5,13347.6,0.0,0.0,0.0,0.0
2024-12-31,2,3,85,143,210,4,14,18,610.02,131120.41,31,0,135.56,0.0,0.0,0.0,0.0
2024-12-31,2,4,112,144,156,100,0,100,7818.0,261824.82,31,0,7818.0,0.0,0.0,0.0,0.0
2024-12-31,2,5,139,143,104,178,0,178,1000.36,26526.4,31,0,803.66,196.7,0.0,0.0,0.0
2024-12-31,2,6,10,163,132,23,18,41,452.64,32788.8,31,2,253.92,0.0,0.0,0.0,0.0
2024-12-31,2,7,205,0,138,67,0,67,3791.53,219342.84,31,0,0.0,3791.53,0.0,0.0,0.0
2024-12-31,2,8,158,0,99,59,0,59,2746.45,146399.75,31,0,0.0,2746.45,0.0,0.0,0.0
2024-12-31,2,9,195,149,170,158,16,174,1778.28,40920.88,31,0,1522.78,91.98,0.0,0.0,0.0
2024-12-31,2,10,90,144,112,122,0,122,7750.66,286837.95,31,0,7750.66,0.0,0.0,0.0,0.0
2024-12-31,2,11,149,154,90,201,12,213,11380.59,174235.23,31,0,8228.22,2511.21,0.0,0.0,0.0
2024-12-31,2,12,126,149,168,88,19,107,6271.27,260931.72,31,0,5157.68,0.0,0.0,0.0,0.0
2024-12-31,2,13,181,0,91,74,16,90,6588.0,300193.2,31,0,0.0,5416.8,0.0,0.0,0.0
2024-12-31,2,14,207,0,114,77,16,93,5580.93,229418.23,31,0,0.0,4620.77,0.0,0.0,0.0
2024-12-31,2,15,87,142,153,76,0,76,3511.96,157483.68,31,0,3511.96,0.0,0.0,0.0,0.0
2024-12-31,2,16,96,126,80,114,28,142,3165.18,87688.86,31,0,2541.06,0.0,0.0,0.0,0.0
2024-12-31,2,17,68,158,158,68,0,68,5030.64,265514.22,31,0,5030.64,0.0,0.0,0.0,0.0
2024-12-31,2,18,99,165,123,141,0,141,6588.93,164723.25,31,0,6588.93,0.0,0.0,0.0,0.0
2024-12-31,2,19,151,153,121,183,0,183,2496.12,61721.0,31,0,2086.92,409.2,0.0,0.0,0.0
2024-12-31,2,20,127,147,198,76,0,76,4446.0,191412.0,31,0,4446.0,0.0,0.0,0.0,0.0
2024-12-31,2,21,0,326,175,142,9,151,3228.38,79533.6,31,0,3035.96,0.0,0.0,0.0,0.0
2024-12-31,2,22,139,144,142,131,10,141,2643.75,66281.25,31,0,2456.25,0.0,0.0,0.0,0.0
2024-12-31,2,23,148,143,146,145,0,145,11604.35,285226.92,31,0,11444.29,160.06,0.0,0.0,0.0
2024-12-31,2,24,116,132,168,60,20,80,6490.4,194955.39,31,5,4867.8,0.0,0.0,0.0,0.0
2024-12-31,2,25,207,0,85,102,20,122,1598.2,68172.4,31,0,0.0,1336.2,0.0,0.0,0.0
2024-12-31,2,26,187,0,109,62,16,78,4339.14,234091.04,31,0,0.0,3449.06,0.0,0.0,0.0
2024-12-31,2,27,85,148,73,160,0,160,12593.6,357894.37,31,0,11649.08,0.0,944.52,0.0,0.0
2024-12-31,2,28,183,0,122,5,56,61,616.71,44433.45,31,0,0.0,50.55,0.0,0.0,0.0
2024-12-31,2,29,114,148,99,163,0,163,2366.76,61550.28,31,0,2148.96,217.8,0.0,0.0,0.0
2024-12-31,2,30,102,146,45,159,44,203,6077.82,103352.88,31,0,4371.24,0.0,389.22,0.0,0.0
2024-12-31,2,31,210,0,137,64,9,73,1565.85,95473.95,31,0,0.0,1372.8,0.0,0.0,0.0
2024-12-31,2,32,183,0,139,44,0,44,464.64,37752.0,31,0,0.0,464.64,0.0,0.0,0.0
2024-12-31,3,1,142,155,112,185,0,185,14306.05,316511.69,31,0,11986.15,2319.9,0.0,0.0,0.0
2024-12-31,3,2,228,0,84,122,22,144,8467.2,368146.8,31,0,0.0,7173.6,0.0,0.0,0.0
2024-12-31,3,3,190,148,109,222,7,229,7760.81,158198.52,31,0,5015.72,2507.86,0.0,0.0,0.0
2024-12-31,3,4,202,0,132,48,22,70,5472.6,369556.86,31,0,0.0,3752.64,0.0,0.0,0.0
2024-12-31,3,5,94,141,146,89,0,89,500.18,21378.48,31,0,500.18,0.0,0.0,0.0,0.0
2024-12-31,3,6,179,154,197,136,0,136,1501.44,40042.08,31,0,1501.44,0.0,0.0,0.0,0.0
2024-12-31,3,7,137,144,161,120,0,120,6790.8,243054.05,31,0,6790.8,0.0,0.0,0.0,0.0
2024-12-31,3,8,130,134,68,196,0,196,9123.8,180753.65,31,0,6237.7,2886.1,0.0,0.0,0.0
2024-12-31,3,9,211,0,74,126,11,137,1400.14,54319.3,31,0,0.0,1287.72,0.0,0.0,0.0
2024-12-31,3,10,155,142,154,143,0,143,9084.79,308755.8,31,0,9021.26,63.53,0.0,0.0,0.0
2024-12-31,3,11,97,150,88,150,9,159,8495.37,253578.78,31,0,8014.5,0.0,0.0,0.0,0.0
2024-12-31,3,12,111,144,92,135,28,163,9553.43,281152.17,31,0,7912.35,0.0,0.0,0.0,0.0
2024-12-31,3,13,176,151,134,193,0,193,14127.6,269010.0,31,0,11053.2,3074.4,0.0,0.0,0.0
2024-12-31,3,14,181,145,141,147,38,185,11101.85,259003.16,31,0,8701.45,120.02,0.0,0.0,0.0
2024-12-31,3,15,20,151,43,128,0,128,5914.88,193296.43,31,0,5914.88,0.0,0.0,0.0,0.0
2024-12-31,3,16,77,126,87,64,52,116,2585.64,74626.92,31,0,1426.56,0.0,0.0,0.0,0.0
2024-12-31,3,17,153,152,223,82,0,82,6066.36,192052.08,31,4,6066.36,0.0,0.0,0.0,0.0
2024-12-31,3,18,61,141,141,61,0,61,2850.53,173181.38,31,0,2850.53,0.0,0.0,0.0,0.0
2024-12-31,3,19,137,151,127,143,18,161,2196.04,52582.2,31,0,1950.52,0.0,0.0,0.0,0.0
2024-12-31,3,20,151,153,127,177,0,177,10354.5,141979.5,31,0,8950.5,1404.0,0.0,0.0,0.0
2024-12-31,3,21,148,155,99,189,15,204,4361.52,103564.72,31,0,3313.9,726.92,0.0,0.0,0.0
2024-12-31,3,22,137,142,83,184,12,196,3675.0,92531.25,31,0,2662.5,787.5,0.0,0.0,0.0
2024-12-31,3,23,162,152,53,219,42,261,20887.83,449208.39,31,0,12164.56,5362.01,0.0,0.0,0.0
2024-12-31,3,24,32,254,137,142,7,149,12088.37,219781.17,31,8,11520.46,0.0,0.0,0.0,0.0
2024-12-31,3,25,166,142,138,170,0,170,2227.0,51797.4,31,0,1860.2,366.8,0.0,0.0,0.0
2024-12-31,3,26,115,151,127,139,0,139,7732.57,186861.17,31,3,7732.57,0.0,0.0,0.0,0.0
2024-12-31,3,27,48,156,137,34,33,67,5273.57,278554.69,31,0,2676.14,0.0,0.0,0.0,0.0
2024-12-31,3,28,0,283,110,173,0,173,1749.03,46950.84,31,0,1749.03,0.0,0.0,0.0,0.0
2024-12-31,3,29,185,153,128,199,11,210,3049.2,61317.96,31,0,2221.56,667.92,0.0,0.0,0.0
2024-12-31,3,30,180,0,84,72,24,96,2874.24,124161.18,31,0,0.0,2155.68,0.0,0.0,0.0
2024-12-31,3,31,55,158,93,108,12,120,2574.0,88717.2,31,0,2316.6,0.0,0.0,0.0,0.0
2024-12-31,3,32,125,126,116,132,3,135,1425.6,34679.04,31,0,1330.56,63.36,0.0,0.0,0.0
2025-01-31,1,1,126,149,186,89,0,89,6882.37,267329.81,31,0,6882.37,0.0,0.0,0.0,0.0
2025-01-31,1,2,251,0,88,163,0,163,9584.4,359209.2,31,0,0.0,9584.4,0.0,0.0,0.0
2025-01-31,1,3,69,149,93,109,16,125,4236.25,119563.92,31,0,3694.01,0.0,0.0,0.0,0.0
2025-01-31,1,4,48,158,60,146,0,146,11414.28,400594.32,31,0,11414.28,0.0,0.0,0.0,0.0
2025-01-31,1,5,197,143,110,230,0,230,1292.6,24902.22,31,0,803.66,488.94,0.0,0.0,0.0
2025-01-31,1,6,138,144,189,88,5,93,1026.72,48896.16,31,0,971.52,0.0,0.0,0.0,0.0
2025-01-31,1,7,182,0,103,79,0,79,4470.61,220701.0,31,0,0.0,4470.61,0.0,0.0,0.0
2025-01-31,1,8,130,138,135,133,0,133,6191.15,124055.75,31,0,6191.15,0.0,0.0,0.0,0.0
2025-01-31,1,9,62,328,219,137,34,171,1747.62,42852.46,31,0,1400.14,0.0,0.0,0.0,0.0
2025-01-31,1,10,124,151,108,164,3,167,10609.51,183538.17,31,0,9593.03,825.89,0.0,0.0,0.0
2025-01-31,1,11,102,152,139,105,10,115,6144.45,190905.39,31,0,5610.15,0.0,0.0,0.0,0.0
2025-01-31,1,12,75,154,89,125,15,140,8205.4,309695.24,31,0,7326.25,0.0,0.0,0.0,0.0
2025-01-31,1,13,177,141,196,107,15,122,8930.4,225602.4,31,3,7832.4,0.0,0.0,0.0,0.0
2025-01-31,1,14,90,149,139,81,19,100,6001.0,216876.14,31,0,4860.81,0.0,0.0,0.0,0.0
2025-01-31,1,15,166,141,113,194,0,194,8964.74,210902.44,31,0,6515.61,2449.13,0.0,0.0,0.0
2025-01-31,1,16,188,0,188,0,0,0,0.0,64752.45,31,5,0.0,0.0,0.0,0.0,0.0
2025-01-31,1,17,197,141,68,258,12,270,19974.6,447283.08,31,0,10431.18,8655.66,0.0,0.0,0.0
2025-01-31,1,18,109,141,70,173,7,180,8411.4,282716.5,31,0,6588.93,0.0,1495.36,0.0,0.0
2025-01-31,1,19,199,0,99,90,10,100,1364.0,65199.2,31,0,0.0,1227.6,0.0,0.0,0.0
2025-01-31,1,20,146,147,184,75,34,109,6376.5,287644.5,31,0,4387.5,0.0,0.0,0.0,0.0
2025-01-31,1,21,228,0,121,90,17,107,2287.66,116243.06,31,0,0.0,1924.2,0.0,0.0,0.0
2025-01-31,1,22,79,155,139,95,0,95,1781.25,83268.75,31,0,1781.25,0.0,0.0,0.0,0.0
2025-01-31,1,23,196,142,88,250,0,250,20007.5,397268.92,31,0,11364.26,8643.24,0.0,0.0,0.0
2025-01-31,1,24,179,0,109,52,18,70,5679.1,327197.29,31,0,0.0,4218.76,0.0,0.0,0.0
2025-01-31,1,25,131,152,77,164,42,206,2698.6,47526.8,31,0,1991.2,157.2,0.0,0.0,0.0
2025-01-31,1,26,122,142,173,91,0,91,5062.33,167668.82,31,2,5062.33,0.0,0.0,0.0,0.0
2025-01-31,1,27,139,143,143,120,19,139,10940.69,242741.64,31,1,9445.2,0.0,0.0,0.0,0.0
2025-01-31,1,28,125,156,105,176,0,176,1779.36,38468.55,31,0,1577.16,202.2,0.0,0.0,0.0
2025-01-31,1,29,86,148,145,68,21,89,1292.28,62552.16,31,0,987.36,0.0,0.0,0.0,0.0
2025-01-31,1,30,217,0,37,171,9,180,5389.2,185388.48,31,0,0.0,4431.12,688.62,0.0,0.0
2025-01-31,1,31,218,0,159,48,11,59,1265.55,96739.5,31,0,0.0,1029.6,0.0,0.0,0.0
2025-01-31,1,32,184,122,157,127,22,149,1573.44,36907.2,31,0,1288.32,52.8,0.0,0.0,0.0
2025-01-31,2,1,176,0,57,119,0,119,9202.27,356181.98,31,0,0.0,9202.27,0.0,0.0,0.0
2025-01-31,2,2,227,0,97,113,17,130,7644.0,312874.8,31,0,0.0,6644.4,0.0,0.0,0.0
2025-01-31,2,3,18,324,123,212,7,219,7421.91,94451.43,31,0,7184.68,0.0,0.0,0.0,0.0
2025-01-31,2,4,100,150,127,123,0,123,9616.14,237510.84,31,0,9616.14,0.0,0.0,0.0,0.0
2025-01-31,2,5,178,0,112,61,5,66,370.92,22182.14,31,0,0.0,342.82,0.0,0.0,0.0
2025-01-31,2,6,41,151,76,116,0,116,1280.64,48277.92,31,0,1280.64,0.0,0.0,0.0,0.0
2025-01-31,2,7,67,151,102,116,0,116,6564.44,280007.32,31,0,6564.44,0.0,0.0,0.0,0.0
2025-01-31,2,8,59,138,71,114,12,126,5865.3,239080.8,31,0,5306.7,0.0,0.0,0.0,0.0
2025-01-31,2,9,174,0,123,27,24,51,521.22,33705.56,31,0,0.0,275.94,0.0,0.0,0.0
2025-01-31,2,10,122,144,153,97,16,113,7178.89,226675.04,31,0,6162.41,0.0,0.0,0.0,0.0
2025-01-31,2,11,213,0,98,70,45,115,6144.45,280988.37,31,0,0.0,3740.1,0.0,0.0,0.0
2025-01-31,2,12,107,141,176,72,0,72,4219.92,213692.06,31,0,4219.92,0.0,0.0,0.0,0.0
2025-01-31,2,13,90,299,234,150,5,155,11346.0,243536.4,31,1,10980.0,0.0,0.0,0.0,0.0
2025-01-31,2,14,93,152,89,156,0,156,9361.56,291948.65,31,0,9121.52,0.0,240.04,0.0,0.0
2025-01-31,2,15,76,153,124,66,39,105,4852.05,93852.51,31,8,3049.86,0.0,0.0,0.0,0.0
2025-01-31,2,16,142,124,141,97,28,125,2786.25,81804.3,31,0,2162.13,0.0,0.0,0.0,0.0
2025-01-31,2,17,68,152,60,160,0,160,11836.8,410441.04,31,0,11244.96,591.84,0.0,0.0,0.0
2025-01-31,2,18,141,156,77,198,22,220,10280.6,210799.03,31,0,7289.88,1962.66,0.0,0.0,0.0
2025-01-31,2,19,183,0,112,38,33,71,968.44,56633.28,31,0,0.0,518.32,0.0,0.0,0.0
2025-01-31,2,20,76,154,114,116,0,116,6786.0,287410.5,31,0,6786.0,0.0,0.0,0.0,0.0
2025-01-31,2,21,151,150,72,222,7,229,4896.02,113527.8,31,0,3207.0,1539.36,0.0,0.0,0.0
2025-01-31,2,22,141,141,117,165,0,165,3093.75,62887.5,31,0,2643.75,450.0,0.0,0.0,0.0
2025-01-31,2,23,145,158,164,111,28,139,11124.17,298992.08,31,0,8883.33,0.0,0.0,0.0,0.0
2025-01-31,2,24,80,134,138,55,21,76,6165.88,281277.71,31,0,4462.15,0.0,0.0,0.0,0.0
2025-01-31,2,25,122,297,201,218,0,218,2855.8,43609.9,31,0,2855.8,0.0,0.0,0.0,0.0
2025-01-31,2,26,78,146,127,80,17,97,5396.11,259513.95,31,0,4450.4,0.0,0.0,0.0,0.0
2025-01-31,2,27,160,0,71,89,0,89,7005.19,328299.41,31,0,0.0,7005.19,0.0,0.0,0.0
2025-01-31,2,28,61,152,168,45,0,45,454.95,25578.3,31,4,454.95,0.0,0.0,0.0,0.0
2025-01-31,2,29,163,164,131,196,0,196,2845.92,64236.48,31,0,2381.28,464.64,0.0,0.0,0.0
2025-01-31,2,30,203,0,114,89,0,89,2664.66,127364.76,31,0,0.0,2664.66,0.0,0.0,0.0
2025-01-31,2,31,73,145,164,54,0,54,1158.3,95238.0,31,0,1158.3,0.0,0.0,0.0,0.0
